uid,domainID,siteID,namedLocation,aquaticSiteType,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,eventID,parentSampleID,parentSampleCode,samplingImpractical,biophysicalCriteria,affectedByWind,habitatType,algalSampleType,benthicArea,samplingProtocolVersion,phytoDepth1,phytoDepth2,phytoDepth3,substratumSizeClass,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
5ed7cc39-c43e-464e-9678-7ee7f0d744bb,D05,CRAM,CRAM.AOS.littoral1,lake,46.207952,-89.476193,1.1,512.5,1,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.PHYTOPLANKTON.2,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,1,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
d58b7e1e-d78f-42f0-83b0-efede740a0fd,D05,CRAM,CRAM.AOS.littoral2,lake,46.211995,-89.47446,1.1,512.5,1,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.PHYTOPLANKTON.5,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,1.5,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
2f47c40e-a98a-4e31-9a01-56aa481a812d,D05,CRAM,CRAM.AOS.riparian.point.06,lake,46.209007,-89.472853,0.4,512.7,0.3,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.EPIXYLON.8,,,OK - no known exceptions,"",pelagic,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
bdc89bb6-51a8-4f02-92a1-968109e5171f,D05,CRAM,CRAM.AOS.riparian.point.08,lake,46.205971,-89.472702,0.1,510.8,0.1,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.EPIXYLON.3,,,OK - no known exceptions,"",pelagic,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
2f8f177e-10d9-4506-8c75-80eecb2c4c3f,D05,CRAM,CRAM.AOS.riparian.point.10,lake,46.209167,-89.477353,0.3,509.7,0.7,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.EPIXYLON.4,,,OK - no known exceptions,"",pelagic,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
cdce6890-25ff-4bb2-974e-9ba3f323c891,D05,CRAM,CRAM.AOS.buoy.c1,lake,46.210592,-89.476861,10,509,10,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.PHYTOPLANKTON.1,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,10.4,13.1,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
9e1db9db-1eed-43b3-b285-b84526cec2cd,D05,CRAM,CRAM.AOS.riparian.point.04,lake,46.209689,-89.468752,0.2,512.4,0.3,WGS84,2020-09-28T15:46Z,CRAM.20200928,CRAM.20200928.EPIXYLON.7,,,OK - no known exceptions,"",pelagic,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20211221T204841Z,PROVISIONAL
1ab99ad5-eba3-4e72-aa9c-82fcdaa805b0,D05,CRAM,CRAM.AOS.riparian.point.05,lake,46.208228,-89.47127,0.1,510.4,0.1,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.EPIXYLON.6,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
28ac278c-cd57-4b91-9a02-245c00ce22ff,D05,CRAM,CRAM.AOS.littoral1,lake,46.207952,-89.476193,1.1,512.5,1,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.PHYTOPLANKTON.2,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,1.2,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
052ceade-2ce0-49bd-81f7-0e51555f67de,D05,CRAM,CRAM.AOS.littoral2,lake,46.211995,-89.47446,1.1,512.5,1,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.PHYTOPLANKTON.4,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,1.3,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
bfb9f028-defe-4fe2-a68a-ec1ccccdfa78,D05,CRAM,CRAM.AOS.riparian.point.03,lake,46.211728,-89.47091,0.1,510.6,0.1,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.EPIXYLON.5,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
b8bd0101-b344-4b37-bb6e-54d47e42feab,D05,CRAM,CRAM.AOS.riparian.point.07,lake,46.207433,-89.47522,0.5,514.4,0.6,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.EPIXYLON.7,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
5b38e8bc-58d5-4b8d-bb89-8c93398c193e,D05,CRAM,CRAM.AOS.riparian.point.09,lake,46.206543,-89.476401,0.1,510.5,0.1,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.EPIXYLON.8,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
4cd6e820-133a-4e25-ab96-11631545cc19,D05,CRAM,CRAM.AOS.riparian.point.01,lake,46.211208,-89.478274,0.2,511,0.2,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.EPIXYLON.3,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
5c71553a-bdbe-4cd8-8943-f92c3230b335,D05,CRAM,CRAM.AOS.buoy.c0,lake,46.210592,-89.476861,10,509,10,WGS84,2021-04-27T16:37Z,CRAM.20210427,CRAM.20210427.PHYTOPLANKTON.1,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,4.1,7.2,,,0000-0003-1075-1249,0000-0002-9707-6073,,20211221T205722Z,PROVISIONAL
3ac82f57-b4c8-4912-aec4-3caa3494ed80,D05,CRAM,CRAM.AOS.riparian.point.09,lake,46.206543,-89.476401,0.1,510.5,0.1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.EPIXYLON.3,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
ea052721-4c2d-443d-956f-a9dfb0d7af07,D05,CRAM,CRAM.AOS.littoral2,lake,46.211995,-89.47446,1.1,512.5,1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.PHYTOPLANKTON.7,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,1.1,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
937fff95-acbf-4c94-b165-84a66a4bed7b,D05,CRAM,CRAM.AOS.buoy.c1,lake,46.210592,-89.476861,10,509,10,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.PHYTOPLANKTON.1,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,4.8,9.6,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
b5fbea73-89d9-4ed2-9567-fbda1bd9d585,D05,CRAM,CRAM.AOS.riparian.point.05,lake,46.208228,-89.47127,0.1,510.4,0.1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.EPIXYLON.5,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
b700f987-9117-4391-98a1-cad9fccb964a,D05,CRAM,CRAM.AOS.riparian.point.07,lake,46.207433,-89.47522,0.5,514.4,0.6,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.EPIXYLON.4,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
dbbb5337-88ab-42c4-b9d0-2a7b7d18c847,D05,CRAM,CRAM.AOS.riparian.point.03,lake,46.211728,-89.47091,0.1,510.6,0.1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.EPIXYLON.6,,,OK - no known exceptions,"",littoral,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
468f56d7-a119-47d2-a32e-e2b03c808c81,D05,CRAM,CRAM.AOS.riparian.point.08,lake,46.205971,-89.472702,0.1,510.8,0.1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.EPIXYLON.8,,,OK - no known exceptions,"",pelagic,epixylon,0.002406,NEON.DOC.003045vE,,,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
50dcadd8-d2e6-4585-8741-004ad015d60a,D05,CRAM,CRAM.AOS.littoral1,lake,46.207952,-89.476193,1.1,512.5,1,WGS84,2021-07-13T15:26Z,CRAM.20210713,CRAM.20210713.PHYTOPLANKTON.2,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.8,,,,0000-0003-1075-1249,0000-0002-0599-3609,,20220125T181130Z,PROVISIONAL
8c66b761-4b73-42cf-b964-72debbaf2522,D05,LIRO,LIRO.AOS.riparian.point.10,lake,45.998977,-89.706329,0.1,497.1,0.1,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.EPIXYLON.10,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
845e142a-364a-4cbb-aa95-64c690a84db4,D05,LIRO,LIRO.AOS.littoral2,lake,46.000609,-89.704078,1.1,495.9,1,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,0.8,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
3cd0d004-d940-41e4-bfa2-42d926344cf4,D05,LIRO,LIRO.AOS.littoral1,lake,45.995205,-89.706502,1.1,496.5,1,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1.2,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
1b61e0b8-932b-4570-94a6-9cc8f77fea42,D05,LIRO,LIRO.AOS.riparian.point.02,lake,45.99897,-89.70249,0.3,497,0.3,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.EPIXYLON.2,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
ea6ced39-5563-47c3-aa02-0f4961146987,D05,LIRO,LIRO.AOS.riparian.point.08,lake,45.994754,-89.706463,0.2,498.5,0.3,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.EPIXYLON.8,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
28ff3dc2-811a-4b96-be36-af5913c7b152,D05,LIRO,LIRO.AOS.riparian.point.04,lake,45.997032,-89.700316,0.1,495.3,0.1,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.EPIXYLON.4,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
49f53f16-863a-49a3-a2e0-677c3ffbc5a6,D05,LIRO,LIRO.AOS.riparian.point.06,lake,45.994889,-89.701365,0.2,496,0.1,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.EPIXYLON.6,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
9177252c-76c5-4460-8051-212edb719e9b,D05,LIRO,LIRO.AOS.buoy.c0,lake,45.998322,-89.704766,10,502,10,WGS84,2017-04-24T09:52Z,LIRO.20170424,LIRO.20170424.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,4.5,8.2,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211221T194526Z,RELEASE-2022
8dc81fef-70ed-4b9b-b25e-5ff443933e5b,D05,LIRO,LIRO.AOS.littoral2,lake,46.000609,-89.704078,1.1,495.9,1,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,0.7,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
4e2f9dc7-a6fd-443e-b409-113dbd2d5740,D05,LIRO,LIRO.AOS.riparian.point.07,lake,45.995426,-89.704281,0.3,496.3,0.5,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.EPIXYLON.7,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
c6a7fb8f-f66f-4016-b758-957d7c148084,D05,LIRO,LIRO.AOS.riparian.point.03,lake,45.996377,-89.704103,0.2,498.6,0.3,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.EPIXYLON.3,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
79a0b0eb-8fd7-40c2-969c-fa1513c08205,D05,LIRO,LIRO.AOS.riparian.point.01,lake,46.000768,-89.704041,0.2,496,0.3,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.EPIXYLON.1,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
c68c04b2-7c7c-4a7c-8dfd-78fd474ee86f,D05,LIRO,LIRO.AOS.littoral1,lake,45.995205,-89.706502,1.1,496.5,1,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
43a1103d-2ebd-4f0a-91ba-28b340fa0bf8,D05,LIRO,LIRO.AOS.riparian.point.09,lake,45.997072,-89.705716,0.2,500.2,0.2,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.EPIXYLON.9,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
21a30d7a-0ec6-4238-aee6-b6c358c3ec16,D05,LIRO,LIRO.AOS.riparian.point.05,lake,45.99534,-89.698224,0.2,501.7,0.2,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.EPIXYLON.5,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
acbaff25-3b32-48da-83f0-c72a0895c0b5,D05,LIRO,LIRO.AOS.buoy.c0,lake,45.998322,-89.704766,10,502,10,WGS84,2017-07-19T16:04Z,LIRO.20170719,LIRO.20170719.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,5,8,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T214147Z,RELEASE-2022
cc3bcd8d-ff94-4d2d-b5e1-dba75fbf8ee0,D05,LIRO,LIRO.AOS.riparian.point.09,lake,45.997072,-89.705716,0.2,500.2,0.2,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.EPIXYLON.9,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
e7ab0fe7-8d88-4874-a41d-8660a0a9c816,D05,LIRO,LIRO.AOS.littoral2,lake,46.000609,-89.704078,1.1,495.9,1,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.PHYTOPLANKTON.1,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,0.5,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
732fc978-a03b-4c9a-a676-3a2c772b74cd,D05,LIRO,LIRO.AOS.riparian.point.03,lake,45.996377,-89.704103,0.2,498.6,0.3,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.EPIXYLON.3,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
6c772dbe-ab47-48c5-9690-0eaebf9aff73,D05,LIRO,LIRO.AOS.littoral1,lake,45.995205,-89.706502,1.1,496.5,1,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.PHYTOPLANKTON.2,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,0.5,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
ded2e0e5-d481-4a46-84ac-903893b36819,D05,LIRO,LIRO.AOS.riparian.point.05,lake,45.99534,-89.698224,0.2,501.7,0.2,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.EPIXYLON.5,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
386e512d-6946-4a1d-91fd-7c8170d1d391,D05,LIRO,LIRO.AOS.riparian.point.07,lake,45.995426,-89.704281,0.3,496.3,0.5,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.EPIXYLON.7,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
61a99a6f-106f-45de-813e-d012d940a14b,D05,LIRO,LIRO.AOS.buoy.c1,lake,45.998322,-89.704766,10,502,10,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.PHYTOPLANKTON.3,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,4.3,7.5,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
d49fc81d-752b-4468-a438-7f2cc1c26af2,D05,LIRO,LIRO.AOS.riparian.point.01,lake,46.000768,-89.704041,0.2,496,0.3,WGS84,2017-09-06T14:48Z,LIRO.20170906,LIRO.20170906.EPIXYLON.1,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,Ahaynes@battelleecology.org,,20211222T012720Z,RELEASE-2022
cf6e6a82-21b0-4fdc-8d2a-bec903d176eb,D05,LIRO,LIRO.AOS.riparian.point.04,lake,45.997032,-89.700316,0.1,495.3,0.1,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.EPIXYLON.4,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
afca16a1-7e2a-49e3-8b17-becbf719dc6f,D05,LIRO,LIRO.AOS.littoral2,lake,46.000609,-89.704078,1.1,495.9,1,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.PHYTOPLANKTON.3,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,1,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
ddb4f594-3f8e-4226-b446-e9b09cacb236,D05,LIRO,LIRO.AOS.riparian.point.08,lake,45.994754,-89.706463,0.2,498.5,0.3,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.EPIXYLON.8,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
4b833ad3-1ac4-48dd-bc43-a7ae40b227b0,D05,LIRO,LIRO.AOS.buoy.c0,lake,45.998322,-89.704766,10,502,10,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.PHYTOPLANKTON.1,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,3.3,7.7,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
6d562581-8d65-4bb1-83d9-62f564ea5c26,D05,LIRO,LIRO.AOS.littoral1,lake,45.995205,-89.706502,1.1,496.5,1,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.PHYTOPLANKTON.2,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,1,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
fdbd51e3-eb86-4683-8864-994fd8d8beb0,D05,LIRO,LIRO.AOS.riparian.point.06,lake,45.994889,-89.701365,0.2,496,0.1,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.EPIXYLON.6,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
b5c78edc-d2a1-4432-92a1-584fc3712062,D05,LIRO,LIRO.AOS.riparian.point.10,lake,45.998977,-89.706329,0.1,497.1,0.1,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.EPIXYLON.10,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
48d72d80-bacf-42eb-bb6d-35faa7b11589,D05,LIRO,LIRO.AOS.riparian.point.02,lake,45.99897,-89.70249,0.3,497,0.3,WGS84,2018-05-17T14:52Z,LIRO.20180517,LIRO.20180517.EPIXYLON.2,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T041802Z,RELEASE-2022
2e3c2499-067b-4318-bd10-9ab2bdafd6b4,D05,LIRO,LIRO.AOS.littoral1,lake,45.995205,-89.706502,1.1,496.5,1,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.PHYTOPLANKTON.2,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,0.8,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
05fa5a73-21a4-4d1e-bab0-539e47facd9b,D05,LIRO,LIRO.AOS.buoy.c0,lake,45.998322,-89.704766,10,502,10,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.PHYTOPLANKTON.1,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,5.2,6.8,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
70e5573f-7a07-4554-86ef-7594717707dd,D05,LIRO,LIRO.AOS.riparian.point.08,lake,45.994754,-89.706463,0.2,498.5,0.3,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.EPIXYLON.8,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
e5c44543-4f8a-4a96-95b0-6fc055236aa8,D05,LIRO,LIRO.AOS.riparian.point.10,lake,45.998977,-89.706329,0.1,497.1,0.1,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.EPIXYLON.10,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
6edf9904-4c94-4d43-ae27-7424fafc8f02,D05,LIRO,LIRO.AOS.riparian.point.06,lake,45.994889,-89.701365,0.2,496,0.1,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.EPIXYLON.6,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
28c0c155-7494-4a67-b8b4-3356de391df3,D05,LIRO,LIRO.AOS.littoral2,lake,46.000609,-89.704078,1.1,495.9,1,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.PHYTOPLANKTON.3,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,0.8,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
4486730f-6701-4e37-8433-63c64b3d7e0d,D05,LIRO,LIRO.AOS.riparian.point.02,lake,45.99897,-89.70249,0.3,497,0.3,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.EPIXYLON.2,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
167458bd-8b0c-430e-a041-2ebcc1462292,D05,LIRO,LIRO.AOS.riparian.point.04,lake,45.997032,-89.700316,0.1,495.3,0.1,WGS84,2018-07-23T14:51Z,LIRO.20180723,LIRO.20180723.EPIXYLON.4,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T031340Z,RELEASE-2022
03ca10b3-2c79-49d5-8d72-54d93b5ae2f4,D05,LIRO,LIRO.AOS.buoy.c0,lake,45.998322,-89.704766,10,502,10,WGS84,2018-09-11T16:06Z,LIRO.20180911,LIRO.20180911.PHYTOPLANKTON.1,,,,,littoral,phytoplankton,,NEON.DOC.003045vB,0.5,6.1,7.6,,,jbuza@battelleecology.org,radams@battelleecology.org,,20211221T235314Z,RELEASE-2022
69ecc014-e748-4506-ae2b-dc285e4819a6,D05,LIRO,LIRO.AOS.riparian.point.08,lake,45.994754,-89.706463,0.2,498.5,0.3,WGS84,2018-09-11T16:06Z,LIRO.20180911,LIRO.20180911.EPIXYLON.8,,,,,littoral,epixylon,0.002406,NEON.DOC.003045vB,,,,,,jbuza@battelleecology.org,radams@battelleecology.org,,20211221T235314Z,RELEASE-2022
