uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,sampleCode,filterNumber,analysisType,fieldSampleVolume,domainFilterVolume,storageDays,remarks,measuredBy,recordedBy,sampleCondition,dataQF,publicationDate,release
0b1a82a6-6fb2-4d8a-a69c-8115c0284f4b,D05,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01Z,CRAM.20170503.PHYTOPLANKTON.2,CRAM.20170503.PHYTOPLANKTON.2,,1,chlorophyll/pheophytin,5000,150,1,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
80611d65-5a2c-4d70-ab7a-479657253906,D05,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01Z,CRAM.20170503.PHYTOPLANKTON.1,CRAM.20170503.PHYTOPLANKTON.1,,1,CNS,5000,150,0.9,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
39f73db9-1c1e-4de2-a30d-883021fc746a,D05,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01Z,CRAM.20170503.PHYTOPLANKTON.2,CRAM.20170503.PHYTOPLANKTON.2,,1,P,5000,200,1,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
6e6e01ab-f04f-49c9-a73a-86073b205ccd,D05,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01Z,CRAM.20170503.PHYTOPLANKTON.1,CRAM.20170503.PHYTOPLANKTON.1,,1,chlorophyll/pheophytin,5000,150,0.9,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
1925e8c3-9691-4162-80a4-2a60284cb2e6,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,2,chlorophyll/pheophytin,130,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
3ae14d52-f16f-4df9-ab5e-1be8dc44df4f,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,2,CN,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
db8fd778-6ca3-4abb-8507-5637ea7405c2,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,1,CN,130,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
b54f1ac0-28fc-4af9-9f8d-df7a007968e2,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,1,chlorophyll/pheophytin,124,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
6544a5b2-1062-46f5-9ead-ecbdf0ce8b8e,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,1,P,130,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
e2d97e40-4861-4605-9aae-f3a09bd5d674,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,1,CN,124,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
8562642f-9169-43ea-a2a9-862e89bd12b2,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,1,P,124,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
11b4d56e-f773-46c8-aef3-6607d7ca275e,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,1,CNS,134,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
1eb6774f-dfc1-43d6-9e43-2178b5012be9,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,1,CN,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
5bb77870-984d-4947-a96d-3fbb97bbed7c,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,1,chlorophyll/pheophytin,134,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
12f0346b-f4f3-4557-a91c-91bcbec8e71d,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,1,chlorophyll/pheophytin,130,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
385e7c17-a047-4f8d-a96d-1b1d46b64734,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,1,CNS,124,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
186b8393-fb22-4130-b5e5-750b68bc90ab,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,1,CN,132,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
4e626b0f-699f-41ba-8400-656cccf91d41,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,2,CN,130,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
b67b7a45-4ed2-4fba-aea1-431a0b1076d0,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,2,chlorophyll/pheophytin,124,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
13b9a60e-efa0-4a2c-ac18-9d39f2b06e6e,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,1,CNS,134,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
bcf58c18-06e6-48bc-99d3-41715e36afc5,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,1,P,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
af60c2b4-181d-479e-8b23-f3f6d191a4fd,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,2,CN,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
8a603306-977d-4d41-830f-488e6e0a50db,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,2,CNS,134,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
961f0ff2-f047-4383-a912-d13bc8eb1f6d,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,1,CNS,132,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
a967bebf-b00f-4655-b657-453c54bd001f,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,2,chlorophyll/pheophytin,132,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
84384506-5636-4a57-8e22-f17cf80189e5,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,1,P,132,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
0b4cdef7-ac53-4d9f-a10b-47e8328c9c7f,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,2,chlorophyll/pheophytin,134,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
f0e9f6c3-3403-49a3-bfb1-34447d550322,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,2,CN,124,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
84880bef-abbd-4a94-977c-b8bc4c93a0c8,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,1,P,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
f970cf71-40f2-474f-9dd0-ac1dd9b4897e,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,1,CNS,130,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
cce9bb58-6a4c-4aa8-961f-ed846a59587d,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,2,CNS,132,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
cf2b0ccb-e44c-4561-ab9d-29ee17b5bc6c,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,2,CN,132,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
fd816419-8805-401f-aef7-379810160cb2,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,,2,CNS,130,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
b68b51b9-81c3-4a71-ac50-eefc504effcb,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,,2,chlorophyll/pheophytin,134,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
52417f2a-5841-440d-877d-276943096168,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,,1,chlorophyll/pheophytin,132,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
b16ccd51-cd99-474a-bad0-5dd3e74f270c,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,,2,CNS,124,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
e6a599f0-6164-43ce-9798-a6db56755d12,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,1,CN,134,4,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
0b17eac8-b6e6-411d-86c1-f4c7e5522a87,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,1,chlorophyll/pheophytin,134,4,0.2,"",hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T021804Z,RELEASE-2022
bca314e2-b767-45a5-8077-027d82574276,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,,2,CNS,134,5,0.2,Sample warmed to a maximum of 5 degrees C for around 15 hours maximum during storage,hbeeler@battelleecology.org,jhudson@neoninc.org,other (specify in remarks),,20211222T021804Z,RELEASE-2022
f97707bc-bb76-4dbe-b212-91828561bc4c,D05,CRAM,CRAM.AOS.littoral2,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.1,CRAM.20170705.PHYTOPLANKTON.1,,1,CN,5000,250,0.9,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
3bfb2755-7453-47d2-b1bd-338dc9dd0817,D05,CRAM,CRAM.AOS.littoral2,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.1,CRAM.20170705.PHYTOPLANKTON.1,,1,P,5000,250,0.9,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
8901d270-934f-41bc-9f54-df1568726141,D05,CRAM,CRAM.AOS.littoral2,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.1,CRAM.20170705.PHYTOPLANKTON.1,,1,CNS,5000,250,0.9,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
67787c1d-1451-453d-ba36-2fb1cdd8c34a,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,,1,P,137,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
107d789f-7bb0-45be-ac6b-0dfd2e6e3f78,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,,1,CN,5000,250,1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
91b9b670-d1c3-4247-b412-38a4dd740dba,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,,1,CN,141,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
8c8cb31a-f26a-48a9-9065-ab7d822dc2a4,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,,1,CN,5000,250,1.1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
b8b64ab0-2ef5-4081-ad87-860af8ca7392,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,,1,CNS,5000,250,1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
3ab53cd8-eb83-4ee8-9a74-cce946f6919f,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,,1,P,129,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
da572518-5504-449c-8a9b-880c2960e5d6,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,,1,CNS,141,10,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
59e55db7-250c-42f4-ad01-9f5e8b208425,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8.REP2,,2,P,137,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
d34fca20-70b7-4bd9-b840-9251e8281ffb,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,,1,CNS,120,7.5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
92f22c2f-ee27-422b-8c7f-c3acda2a9dc8,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,,1,CN,123,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
56c9e19d-67e2-4f78-baba-b5aaafbed278,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,,1,CNS,5000,250,1.1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
4c480e31-0975-4820-b793-a77db0187cd8,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,,1,P,141,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
90334c74-bd3e-4394-8ef5-6b6c387498fb,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,,1,P,123,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
2cb4f9a7-b0c3-4bbe-b53d-926230e3f092,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,,1,CN,137,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
00e3b4d2-e8f5-4fa3-bb24-de386c7372b9,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,,1,CNS,129,10,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
1adc3a4b-e45f-41a6-a5f7-b04a812c7a1e,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8.REP2,,2,CN,137,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
5c14fd46-d704-4e41-a8b9-8f3960f4310c,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,,1,P,120,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
c0417213-9a18-4ddb-ac65-a7e56aa987b3,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,,1,CNS,137,10,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
0378c25b-d37d-4769-847a-b9577af6be0a,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8.REP2,,2,CNS,137,10,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
5d1528ce-a7db-4fa6-a695-dc4ccf177079,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,,1,P,5000,275,1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
2ce0b2c4-ed38-4568-a637-175a5146ae66,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,,1,CNS,123,10,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
7afc5c27-4d1e-4b35-ae21-06cbab1c873d,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,,1,CN,120,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
240e56e1-18b0-471b-8952-69668b736ec8,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,,1,CN,129,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
47503b0e-c21a-4db1-a1a9-6918d9513a47,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,,1,P,5000,250,1.1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211222T030939Z,RELEASE-2022
18bca824-1469-4fe1-94ca-da0d258a9026,D05,CRAM,CRAM.AOS.riparian.point.06,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.6,CRAM.20170914.EPIXYLON.6,,1,CNSa,134,6,1.1,,"",jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
3c5f8fcf-8cca-41c7-ad04-9aefafbed3db,D05,CRAM,CRAM.AOS.riparian.point.06,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.6,CRAM.20170914.EPIXYLON.6,,1,P,134,7,1.1,,"",jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
53b11d80-bdfb-4767-abc7-ceade82299e2,D05,CRAM,CRAM.AOS.riparian.point.06,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.6,CRAM.20170914.EPIXYLON.6,,1,CNSb,134,7,1.1,,"",jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
f7e044e3-0d1c-4a07-84c8-3dbc478e40a1,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35Z,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,,1,CN,4000,200,1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
c1ddb351-6f92-4ab3-8fc0-761719009dc4,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,,1,CNS,130,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
9874b547-6544-4016-9db7-35a26c7b2926,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35Z,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,,1,CNS,4000,225,1.1,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
fbf3cd9a-7834-4801-9bbd-24d2a4a8a4ea,D05,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,,1,CN,128,5,1.3,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
35c22e16-8c38-4b28-b847-a39def60bd03,D05,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,,1,P,128,6,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
bb121e4d-d3b6-4461-9839-3eb0f4fd6c86,D05,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,,1,CNS,136,10,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
da4d4ff4-b26d-4b59-a525-765d9dd5d0c2,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,,1,P,130,5,1.2,,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,,20211221T200252Z,RELEASE-2022
