uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,date,eventID,maxDepth,iceThickness,snowThickness,samplingProtocolVersion,samplingImpractical,thermalStratification,upperMetalimnionDepth,lowerMetalimnionDepth,upperMetalimnion2Depth,lowerMetalimnion2Depth,estimatedMetalimnionDepths,remarks,recordedBy,measuredBy,dataQF,publicationDate,release
34bc96d5-59e9-41a5-8b8f-8ecbd9aacaf2,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-06-06T13:27Z,SUGG.c0.20170606,1.4,,,NEON.DOC.002792vB,,nonstratified,,,,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211221T234145Z,RELEASE-2022
4e13fa29-a896-40b4-8f8f-930d24666e5e,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-06-26T13:54Z,SUGG.c0.20170626,2.4,,,NEON.DOC.002792vB,,nonstratified,,,,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211221T234145Z,RELEASE-2022
d4124e41-3aef-44fa-87d1-784320456825,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-06-29T13:15Z,SUGG.c0.20170629,2.5,,,NEON.DOC.002792vB,,stratified,1,2.54,2.54,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211221T234145Z,RELEASE-2022
4b1e1850-9abb-4064-b499-9fc1fa599e5a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-07-05T13:32Z,SUGG.c0.20170705,2.5,,,NEON.DOC.002792vB,,nonstratified,2.46,,,,,,kludwig@field-ops.org,jcampbell@field-ops.org,,20211222T012304Z,RELEASE-2022
9469492a-2ff2-4b7c-9561-c9b5df9b83c2,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-07-10T12:02Z,SUGG.c0.20170710,2.5,,,NEON.DOC.002792vB,,stratified,1,2.5,2.5,,,,echartrand@neoninc.org,jcampbell@field-ops.org,,20211222T012304Z,RELEASE-2022
9055ad9b-3c38-4227-be5d-33013e209f0b,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-08-01T13:45Z,SUGG.c0.20170801,2.5,,,NEON.DOC.002792vB,,nonstratified,2.5,,,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211222T022613Z,RELEASE-2022
aca496f0-6867-4b44-9ffe-046cd3f717a6,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-09-04T13:42Z,SUGG.c0.20170904,2.5,,,NEON.DOC.002792vB,,nonstratified,2.47,,,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211221T230423Z,RELEASE-2022
cc377a0d-98b4-4d6f-9e72-ee7674e5b2ac,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-10-03T13:41Z,SUGG.c0.20171003,2.5,,,NEON.DOC.002792vB,,nonstratified,2.5,,,,,,jcampbell@field-ops.org,kludwig@field-ops.org,,20211222T025423Z,RELEASE-2022
1cc0fba6-bdf4-4a11-ad7b-cadf3b13aa94,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-11-06T15:23Z,SUGG.c0.20171106,2.4,,,NEON.DOC.002792vB,,stratified,1,2.35,,,,,shall@battelleecology.org,jcampbell@field-ops.org,,20211221T220451Z,RELEASE-2022
e86bcc2e-0da3-4302-94aa-b2eae4149fc2,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-11-13T14:47Z,SUGG.c0.20171113,1.5,,,NEON.DOC.002792vB,,nonstratified,,,,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T220451Z,RELEASE-2022
1da6d550-ef7f-47ec-b7f0-f56ede2f4599,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-11-15T15:38Z,SUGG.c0.20171115,2.4,,,NEON.DOC.002792vB,,nonstratified,2.35,,,,,,jcampbell@field-ops.org,biwaniec@battelleecology.org,,20211221T220451Z,RELEASE-2022
0887db7d-ac4c-4aa5-a5d9-fd8ac299ca9e,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2017-12-04T15:36Z,SUGG.c0.20171204,2.4,,,NEON.DOC.002792vB,,,,,,,,,,jcampbell@field-ops.org,,20211221T223656Z,RELEASE-2022
59e7f447-8882-4ff4-bf5c-6c8ff9ba9bdd,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-01-03T16:05Z,SUGG.c0.20180103,2.4,,,NEON.DOC.002792vB,,nonstratified,2.39,,,,,,kross@BattelleEcology.org,kludwig@field-ops.org,,20211222T011746Z,RELEASE-2022
f1e5f325-55ad-45b3-ab19-f9f19f01b54c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-02-05T15:24Z,SUGG.c0.20180205,2.5,,,NEON.DOC.002792vB,,nonstratified,2.45,,,,,,"",jcampbell@field-ops.org,,20211222T034900Z,RELEASE-2022
8dc7263d-fff1-42a5-870e-25c402724b67,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-02-12T14:18Z,SUGG.c0.20180212,2.5,,,NEON.DOC.002792vC,,stratified,1,2.45,,,,,kludwig@field-ops.org,ahugi@battelleecology.org,,20211222T034900Z,RELEASE-2022
c3f390ab-12d9-4b31-ac82-ef2e46260118,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-02-19T15:52Z,SUGG.c0.20180219,2.4,,,NEON.DOC.002792vC,,stratified,1,2.4,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211222T034900Z,RELEASE-2022
07741bd7-58f6-4e2e-b292-6f9a4ad6e304,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-02-20T17:44Z,SUGG.c0.20180220,2.4,,,NEON.DOC.002792vC,,stratified,1,2.38,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211222T034900Z,RELEASE-2022
8d61a608-b04d-4aae-b9df-13e6c77d7e1a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-03-05T17:40Z,SUGG.c0.20180305,2.4,,,NEON.DOC.002792vC,,nonstratified,2.37,,,,,,jcampbell@field-ops.org,kludwig@battelleecology.org,,20211221T234807Z,RELEASE-2022
65c5657c-5cb3-4762-b797-908bf9527621,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-04-02T16:02Z,SUGG.c0.20180402,2.2,,,NEON.DOC.002792vC,,stratified,1,2.15,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211222T021738Z,RELEASE-2022
689486ef-c22b-4ce4-b011-9bb65ef5bca7,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-04-30T14:02Z,SUGG.c0.20180430,2.5,,,NEON.DOC.002792vC,,stratified,1,2.5,,,,,kludwig@battelleecology.org,ebaldwin@battelleecology.org,,20211222T021738Z,RELEASE-2022
7aa50917-945e-4754-99f6-ba450c01ea8d,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-06-04T15:06Z,SUGG.c0.20180604,2.5,,,NEON.DOC.002792vC,,stratified,1,2.5,,,,,ebaldwin@battelleecology.org,kross@BattelleEcology.org,,20211222T014621Z,RELEASE-2022
b7324041-8704-448f-9c59-399f2267f2bf,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-07-02T18:01Z,SUGG.c0.20180702,1.9,,,NEON.DOC.002792vC,,nonstratified,,,,,,,"",kross@BattelleEcology.org,,20211221T211402Z,RELEASE-2022
0bf546c9-01f5-43de-b63f-6d88245fb8c6,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-07-09T13:17Z,SUGG.c0.20180709,2.4,,,NEON.DOC.002792vC,,stratified,1,2.35,,,,,kross@BattelleEcology.org,kross@BattelleEcology.org,,20211221T211402Z,RELEASE-2022
6d876036-3d96-4181-8b19-9d66d887135f,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-07-11T13:30Z,SUGG.c0.20180711,2.5,,,NEON.DOC.002792vC,,stratified,1,2.47,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T211402Z,RELEASE-2022
c239ac3b-bcde-4353-89c2-f857a51b1321,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-07-30T13:45Z,SUGG.c0.20180730,2.1,,,NEON.DOC.002792vC,,stratified,1,2.1,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T211402Z,RELEASE-2022
008bf6eb-ce87-4748-ac98-78d30890812a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-09-04T13:23Z,SUGG.c0.20180904,2.4,,,NEON.DOC.002792vC,,nonstratified,2.38,,,,,,kkelley@battelleecology.org,kross@BattelleEcology.org,,20211222T020240Z,RELEASE-2022
34e001af-f180-46cd-8958-0a5ae45aa59c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-10-01T16:18Z,SUGG.c0.20181001,2.4,,,NEON.DOC.002792vC,,nonstratified,2.44,,,,,,kludwig@battelleecology.org,kkelley@battelleecology.org,,20211221T215622Z,RELEASE-2022
7046527a-a6d9-417f-8041-1fefc8b97bfc,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-11-05T17:01Z,SUGG.c0.20181105,2.4,,,NEON.DOC.002792vC,,stratified,0.5,1.5,2.39,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T011314Z,RELEASE-2022
42fea7cf-08c8-49cc-ba2a-8f41eb5ffda1,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-11-06T15:36Z,SUGG.c0.20181106,2.4,,,NEON.DOC.002792vC,,stratified,1,2.41,,,,,kludwig@battelleecology.org,kkelley@battelleecology.org,,20211222T011314Z,RELEASE-2022
8e08b7ba-7aca-4578-b68e-504ea7d5efc0,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2018-12-04T16:32Z,SUGG.c0.20181204,2.4,,,NEON.DOC.002792vC,,nonstratified,2.356,,,,,,kludwig@battelleecology.org,kross@BattelleEcology.org,,20211221T224002Z,RELEASE-2022
3f1c260e-55b3-4bc4-91da-bdc6fb407c2d,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-01-07T16:16Z,SUGG.c0.20190107,2.4,,,NEON.DOC.002792vC,,nonstratified,2.44,,,,,,mbenedict@battelleecology.org,kross@BattelleEcology.org,,20211221T213836Z,RELEASE-2022
10115749-1005-4ebc-a44a-97492bcceb51,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-02-04T17:28Z,SUGG.c0.20190204,2.5,,,NEON.DOC.002792vC,,stratified,1,2.5,,,,,mmugnani@field-ops.org,kross@BattelleEcology.org,,20211222T005000Z,RELEASE-2022
dabc1eac-0462-4ca7-a5b6-b0e3eea31d92,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-02-14T16:55Z,SUGG.c0.20190214,2.5,,,NEON.DOC.002792vC,,nonstratified,2.45,,,,,,jbrown1@battelleecology.org,kross@BattelleEcology.org,,20211222T005000Z,RELEASE-2022
6168ac7e-3af1-49b4-afdf-6c7b889f50f8,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-02-18T15:26Z,SUGG.c0.20190218,2.4,,,NEON.DOC.002792vC,,stratified,1,2.42,,,,,fsanchez@battelleecology.org,kross@BattelleEcology.org,,20211222T005000Z,RELEASE-2022
bd9dadc8-2315-48d0-9bb3-7b4391ad94af,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-03-04T15:57Z,SUGG.c0.20190304,2.4,,,NEON.DOC.002792vC,,nonstratified,2.42,,,,,,mmugnani@field-ops.org,kross@BattelleEcology.org,,20211222T020228Z,RELEASE-2022
b1fc9257-6ca0-49e5-9181-6e12055af117,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-04-11T15:26Z,SUGG.c0.20190411,2.2,,,NEON.DOC.002792vC,,stratified,1,2.21,,,,,fsanchez@battelleecology.org,0000-0002-4570-7750,,20211221T210211Z,RELEASE-2022
cfafbbb3-c53b-4ddc-b75e-6fd1f94bfe58,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-05-07T13:17Z,SUGG.c0.20190507,2.4,,,NEON.DOC.002792vC,,stratified,1,2.41,,,,,fsanchez@battelleecology.org,0000-0003-1571-3196,,20211222T023859Z,RELEASE-2022
e8af9ca7-fd3e-4ed0-ba47-5d50c4b2a0ab,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-06-10T16:01Z,SUGG.c0.20190610,2.4,,,NEON.DOC.002792vC,,nonstratified,2.43,,,,,,mmugnani@field-ops.org,0000-0003-1571-3196,,20211222T024450Z,RELEASE-2022
057e279f-076c-4960-b930-cc3f2cc8287c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-07-08T14:54Z,SUGG.c0.20190708,2.4,,,NEON.DOC.002792vC,,nonstratified,2.35,,,,,,hallwp@battelleecology.org,0000-0002-7940-8177,,20211221T233805Z,RELEASE-2022
5c0f8a8a-9eb3-4be5-bcd1-bc456788e4f7,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-07-15T14:40Z,SUGG.c0.20190715,2.3,,,NEON.DOC.002792vC,,stratified,1,2.3,,,,,hallwp@battelleecology.org,0000-0002-7940-8177,,20211221T233805Z,RELEASE-2022
69899e1e-9965-4017-a4b4-6a6d3aa9e1c2,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-08-13T14:54Z,SUGG.c0.20190813,2.4,,,NEON.DOC.002792vC,,stratified,1,2.41,,,,,ksandusky@battelleecology.org,0000-0001-6607-7236,,20211221T234013Z,RELEASE-2022
406f6510-4580-4c63-a4f1-8aff7726140f,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-09-10T13:22Z,SUGG.c0.20190910,2.3,,,NEON.DOC.002792vC,,stratified,1,2.26,2.26,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211222T012036Z,RELEASE-2022
00e4148e-b83c-4ac3-9181-f38b26686e74,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-10-01T15:12Z,SUGG.c0.20191001,2.2,,,NEON.DOC.002792vC,,nonstratified,2.15,,,,,,dorosheff@battelleecology.org,0000-0001-6607-7236,,20211222T035033Z,RELEASE-2022
c56daa56-1a28-4afb-8867-9231d3b83a7c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-10-28T15:10Z,SUGG.c0.20191028,2.1,,,NEON.DOC.002792vC,,nonstratified,2.05,,,,,,dorosheff@battelleecology.org,0000-0001-6607-7236,,20211222T035033Z,RELEASE-2022
7484da96-5a9f-48ab-8937-a07782bbd769,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-11-04T16:13Z,SUGG.c0.20191104,2.3,,,NEON.DOC.002792vC,,nonstratified,2.25,,,,,,fsanchez@battelleecology.org,0000-0001-6607-7236,,20211221T220504Z,RELEASE-2022
05ec1184-f739-4f0d-a2b8-5f052731f2d5,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2019-11-05T13:24Z,SUGG.c0.20191105,2.1,,,NEON.DOC.002792vC,,nonstratified,2.06,,,,,,hallwp@battelleecology.org,0000-0002-7940-8177,,20211221T220504Z,RELEASE-2022
c103b12f-5f25-41ae-ae96-6b7088339aa9,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-01-07T14:48Z,SUGG.c0.20200107,2.3,,,NEON.DOC.002792vC,,nonstratified,2.31,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T223043Z,RELEASE-2022
9651df8f-21a0-4f76-b606-f07ca51e7626,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-02-04T15:38Z,SUGG.c0.20200204,2.2,,,NEON.DOC.002792vC,,nonstratified,2.18,,,,,,ksandusky@battelleecology.org,0000-0003-1571-3196,,20211222T024343Z,RELEASE-2022
f5a7cd19-7903-4ce6-9481-96594e6afe7d,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-02-10T17:02Z,SUGG.c0.20200210,2.2,,,NEON.DOC.002792vC,,nonstratified,2.19,,,,,,hallwp@battelleecology.org,0000-0002-7940-8177,,20211222T024343Z,RELEASE-2022
9e39ace2-ff22-4128-9985-17f16f3f1d35,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-02-19T14:01Z,SUGG.c0.20200219,2.2,,,NEON.DOC.002792vC,,stratified,1,2.2,,,,,dorosheff@battelleecology.org,0000-0001-6607-7236,,20211222T024343Z,RELEASE-2022
fb19aca1-fc16-433e-8033-e4b881df35e9,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-03-03T15:54Z,SUGG.c0.20200303,2.1,,,NEON.DOC.002792vC,,nonstratified,2.14,,,,,,hallwp@battelleecology.org,0000-0002-7940-8177,,20211222T022442Z,RELEASE-2022
2b60b5bd-1b66-4d42-bddd-43ec3a3d8813,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-06-16T14:11Z,SUGG.c0.20200616,2.3,,,NEON.DOC.002792vD,,nonstratified,2.31,,,,,,fsanchez@battelleecology.org,0000-0003-1571-3196,,20211221T201351Z,RELEASE-2022
9c3d9a5c-7aa5-4cf2-9279-1831e69636a8,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-07-07T14:48Z,SUGG.c0.20200707,2.3,,,NEON.DOC.002792vD,,nonstratified,2.28,,,,,,hallwp@battelleecology.org,0000-0001-6607-7236,,20211221T213838Z,RELEASE-2022
f98744a4-a207-45b8-9602-33124e00c266,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-07-13T17:04Z,SUGG.c0.20200713,2.2,,,NEON.DOC.002792vD,,stratified,1,2.16,,,,,dorosheff@battelleecology.org,0000-0001-6607-7236,,20211221T213838Z,RELEASE-2022
13776a32-e3d7-44f1-bb21-03bb98c04af5,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-07-15T14:30Z,SUGG.c0.20200715,2.4,,,NEON.DOC.002792vD,,stratified,1,2.4,,,,,fsanchez@battelleecology.org,0000-0003-1571-3196,,20211221T213838Z,RELEASE-2022
d79ffa5e-a761-42ea-b5c3-4eb8094d00ad,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-10-28T14:07Z,SUGG.c0.20201028,2.2,,,NEON.DOC.002792vD,,nonstratified,2.2,,,,,,fsanchez@battelleecology.org,0000-0001-6607-7236,,20211221T211858Z,RELEASE-2022
c585d35b-f905-4f74-a94a-caa23cab22cf,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-11-03T13:45Z,SUGG.c0.20201103,2.2,,,NEON.DOC.002792vD,,nonstratified,2.21,,,,,,hallwp@battelleecology.org,0000-0003-1571-3196,,20211222T024551Z,RELEASE-2022
5e43839b-c128-4986-8bc8-1ca21834af82,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-11-04T13:52Z,SUGG.c0.20201104,2.1,,,NEON.DOC.002792vD,,nonstratified,2.14,,,,,,hallwp@battelleecology.org,0000-0001-6607-7236,,20211222T024551Z,RELEASE-2022
a171ff86-bb2a-49e5-b8ab-ea4da2023be8,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2020-12-01T14:22Z,SUGG.c0.20201201,2.3,,,NEON.DOC.002792vD,,nonstratified,2.25,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T225411Z,RELEASE-2022
6a660c2a-9746-45cd-bdd3-ebfc01c7756b,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-01-05T15:55Z,SUGG.c0.20210105,2.2,,,NEON.DOC.002792vD,,nonstratified,2.15,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T202524Z,PROVISIONAL
52eab472-3ab2-4e47-873e-a28dd844433a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-01-26T15:24Z,SUGG.c0.20210126,2.1,,,NEON.DOC.002792vD,,nonstratified,2.05,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T202524Z,PROVISIONAL
87750363-ae65-4346-a16e-265860ce8d8a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-02-11T15:21Z,SUGG.c0.20210211,2.2,,,NEON.DOC.002792vD,,stratified,1,2.21,,,,,hallwp@battelleecology.org,0000-0001-6607-7236,,20211221T222739Z,PROVISIONAL
52c403fe-2117-435f-a091-be8f00850856,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-02-25T13:36Z,SUGG.c0.20210225,2.4,,,NEON.DOC.002792vD,,nonstratified,2.39,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T222739Z,PROVISIONAL
ef79df6f-a430-457e-823a-0a393c0cff2c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-03-09T14:39Z,SUGG.c0.20210309,2.3,,,NEON.DOC.002792vD,,nonstratified,2.31,,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211222T003111Z,PROVISIONAL
9e99fc21-c2c7-4e67-87a0-b8d6d500d81c,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-04-07T15:40Z,SUGG.c0.20210407,2.3,,,NEON.DOC.002792vD,,stratified,1,2.25,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211222T015348Z,PROVISIONAL
c459b2f1-de7c-4255-a7d3-c2416530faa9,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-05-04T14:16Z,SUGG.c0.20210504,2.2,,,NEON.DOC.002792vD,,stratified,1,2.19,,,,,fsanchez@battelleecology.org,0000-0002-7940-8177,,20211221T224500Z,PROVISIONAL
6d3ad40e-8f9f-4c72-a5dd-d8f96c43e5a4,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-06-07T16:44Z,SUGG.c0.20210607,2,,,NEON.DOC.002792vD,,stratified,1,2,,,,,matteucci@battelleecology.org,0000-0003-1571-3196,,20211222T005641Z,PROVISIONAL
4630ecbe-331e-49f5-8c47-fdc43f9c40fb,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-06-30T12:44Z,SUGG.c0.20210630,2.4,,,NEON.DOC.002792vD,,nonstratified,2.35,2.35,2.35,,,,fsanchez@battelleecology.org,0000-0001-9335-3304,,20211222T005641Z,PROVISIONAL
f648594f-1bbd-4a6b-b1ed-753593f48297,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-07-12T15:15Z,SUGG.c0.20210712,2.4,,,NEON.DOC.002792vD,,stratified,1,2.38,,,,,matteucci@battelleecology.org,0000-0002-7940-8177,,20211222T010159Z,PROVISIONAL
ab8f2944-73c9-4f0c-9dcc-da321113fc42,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-08-10T15:20Z,SUGG.c0.20210810,2.3,,,NEON.DOC.002792vD,,stratified,1,2.26,,,,field calibration unsuccessful. Instrument appears to not be reading properly. it will be taken into the lab for recalibration,matteucci@battelleecology.org,0000-0002-7940-8177,,20211221T202317Z,PROVISIONAL
29219f3f-083b-4b08-b73d-ca4ec5d72921,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-09-07T16:08Z,SUGG.c0.20210907,2.3,,,NEON.DOC.002792vD,,stratified,1,2.3,,,,,,0000-0002-7940-8177,,20211222T024250Z,PROVISIONAL
4bc07f67-d699-4c7f-8931-c8e8fbde0d2f,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,30,10,WGS84,,,,,,2021-10-05T14:08Z,SUGG.c0.20211005,2.4,,,NEON.DOC.002792vD,,nonstratified,2.4,,,,,,dorosheff@battelleecology.org,0000-0001-9076-6525,,20211222T034942Z,PROVISIONAL
775faf53-e499-40da-9214-bd1a5213ba6d,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-05-05T17:00Z,CRAM.c0.20150505,14.5,,,NEON.DOC.002792vA,,stratified,2,4.5,,,,DO high - likely not correctly calibrated in field,jhudson@neoninc.org,cslemmons@neoninc.org,,20211222T012824Z,RELEASE-2022
30d73dfb-81ef-44bc-8843-3cd71a63d4ed,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-05-13T17:00Z,CRAM.c0.20150513,10.6,,,NEON.DOC.002792vA,,stratified,3,5.5,,,,"",cslemmons@neoninc.org,jhudson@neoninc.org,,20211222T012824Z,RELEASE-2022
