uid,domainID,siteID,namedLocation,collectDate,titrationDate,parentSampleID,domainSampleID,domainSampleCode,titrationLocation,sampleType,initialSamplepH,initialSampleTemp,normality,sampleVolume,methodType,remarks,measuredBy,alkMeqPerL,alkMgPerL,ancMeqPerL,ancMgPerL,dataQF,publicationDate,release
05c7c7fc-7e68-4a4a-bf7d-1e66001b9e82,D05,LIRO,LIRO.AOS.buoy.c0,2018-02-12T17:40Z,2018-02-13T15:32Z,LIRO.C0.20180212,LIRO.C0.20180212.ALK,,support facility,ALK,6.03,19,0.16,150,Gran,end time 9:54,jbuza,0.05,2.71,,,,20211222T035925Z,RELEASE-2022
8f4495f6-d095-45b7-85ba-c7312517af81,D05,LIRO,LIRO.AOS.buoy.c0,2018-03-06T18:01Z,2018-03-06T16:00Z,LIRO.C0.20180306,LIRO.C0.20180306.ANC,,support facility,ANC,6.1,19.1,0.16,150,Gran,,jbuza,,,0.03,1.75,,20211221T215726Z,RELEASE-2022
02afe2a2-abe2-4318-a62a-0efcf6a95190,D05,LIRO,LIRO.AOS.buoy.c0,2018-03-06T18:01Z,2018-03-07T15:30Z,LIRO.C0.20180306,LIRO.C0.20180306.ALK,,support facility,ALK,6.39,18.6,0.16,150,Gran,,jbuza,0.01,0.57,,,,20211221T215726Z,RELEASE-2022
93ae0705-09f2-4258-adb5-8243b6d7fedb,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-14T15:16Z,2015-05-14T19:50Z,LIRO.C1.20180514,LIRO.C1.20180514.ANC,,support facility,ANC,6.75,21.5,0.16,150,Gran,final temp 22.2 celcius,jbuza,,,0.07,3.29,,20211221T205806Z,RELEASE-2022
e523faf4-f10a-490e-b969-d05781b42408,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-14T15:16Z,2018-05-14T20:20Z,LIRO.C1.20180514,LIRO.C1.20180514.ALK,,support facility,ALK,6.19,22,0.16,150,Gran,final temp 22.1,jbuza,0.06,2.99,,,,20211221T205806Z,RELEASE-2022
490fcd21-252e-47d3-845d-26e17fca55ff,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-14T15:32Z,2018-05-15T13:42Z,LIRO.C2.20180514,LIRO.C2.20180514.ANC,,support facility,ANC,6.08,17.8,0.16,150,Gran,"",jbuza,,,0.08,3.81,,20211221T205806Z,RELEASE-2022
f2a5dc86-fdc9-4577-a62b-1d79ea282692,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-14T15:32Z,2018-05-15T13:21Z,LIRO.C2.20180514,LIRO.C2.20180514.ALK,,support facility,ALK,6.19,16.9,0.16,150,Gran,"",jbuza,0.07,3.44,,,,20211221T205806Z,RELEASE-2022
39fa65bc-c2a3-4b4e-b936-1d86f1ea8bed,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-21T16:45Z,2018-05-22T07:00Z,LIRO.C2.20180521,LIRO.C2.20180521.ALK,,support facility,ALK,6.11,22.8,0.16,150,Gran,"",hbeeler@battelleecology.org,0.07,3.68,,,,20211221T205806Z,RELEASE-2022
c27aaedb-ea03-448a-92e2-cfffe584c04a,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-21T16:45Z,2018-05-22T19:15Z,LIRO.C2.20180521,LIRO.C2.20180521.ANC,,support facility,ANC,6.16,22.8,0.16,150,Gran,"",hbeeler@battelleecology.org,,,0.06,3.2,,20211221T205806Z,RELEASE-2022
3dc7463f-2463-4b84-b5c6-34d55c4804f8,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-21T16:54Z,2018-05-22T18:00Z,LIRO.C1.20180521,LIRO.C1.20180521.ANC,,support facility,ANC,6.56,22.6,0.16,150,Gran,"",hbeeler@battelleecology.org,,,0.06,3.18,,20211221T205806Z,RELEASE-2022
0e8bcdee-948b-450b-ab5d-f99aed359d3f,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-21T16:54Z,2018-05-22T18:00Z,LIRO.C1.20180521,LIRO.C1.20180521.ALK,,support facility,ALK,6.52,22.7,0.16,150,Gran,"",hbeeler@battelleecology.org,0.06,3.01,,,,20211221T205806Z,RELEASE-2022
1a28ca4a-db01-42b2-a57c-76d5688d93c6,D05,LIRO,LIRO.AOS.buoy.c1,2018-06-04T16:08Z,2018-06-05T14:20Z,LIRO.C1.20180604,LIRO.C1.20180604.ALK,,support facility,ALK,6.39,20.1,0.16,150,Gran,,hbeeler@battelleecology.org,0.04,1.91,,,,20211221T201418Z,RELEASE-2022
adb93ae4-4fa6-41c2-b359-a3345e6b65bb,D05,LIRO,LIRO.AOS.buoy.c1,2018-06-04T16:08Z,2018-06-05T14:40Z,LIRO.C1.20180604,LIRO.C1.20180604.ANC,,support facility,ANC,6.11,21,0.16,150,Gran,,hbeeler@battelleecology.org,,,0.02,1.11,,20211221T201418Z,RELEASE-2022
0d31f0f6-3e89-46d4-9c6b-fd37586994c6,D05,LIRO,LIRO.AOS.buoy.c2,2018-06-04T16:16Z,2018-06-05T15:12Z,LIRO.C2.20180604,LIRO.C2.20180604.ANC,,support facility,ANC,5.75,21.7,0.16,150,Gran,,hbeeler@battelleecology.org,,,0.03,1.61,,20211221T201418Z,RELEASE-2022
36624fa9-1174-4900-bb63-10358f8543ce,D05,LIRO,LIRO.AOS.buoy.c2,2018-06-04T16:16Z,2018-06-05T14:55Z,LIRO.C2.20180604,LIRO.C2.20180604.ALK,,support facility,ALK,5.98,21.3,0.16,150,Gran,,hbeeler@battelleecology.org,0.03,1.54,,,,20211221T201418Z,RELEASE-2022
549a1ae5-ad17-4f8d-b406-bfbd61464056,D05,LIRO,LIRO.AOS.buoy.c1,2018-07-02T13:47Z,2018-07-03T13:30Z,LIRO.C1.20180702,LIRO.C1.20180702.ALK,,support facility,ALK,6.42,20.4,0.16,150,Gran,final temp 22.3,jbuza,0.05,2.53,,,,20211222T005948Z,RELEASE-2022
fb44d325-03c8-484e-b051-e01b889832bd,D05,LIRO,LIRO.AOS.buoy.c1,2018-07-02T13:47Z,2018-07-03T12:00Z,LIRO.C1.20180702,LIRO.C1.20180702.ANC,,support facility,ANC,6.44,19.4,0.16,150,Gran,final temp 21.2,jbuza,,,0.04,1.79,,20211222T005948Z,RELEASE-2022
0cd2b6a5-8284-4b40-b5ec-554e24175a90,D05,LIRO,LIRO.AOS.buoy.c2,2018-07-02T13:50Z,2018-07-03T14:20Z,LIRO.C2.20180702,LIRO.C2.20180702.ANC,,support facility,ANC,6.22,22.2,0.16,150,Gran,final temp 22.9,jbuza,,,0.06,3.04,,20211222T005948Z,RELEASE-2022
0e2fa7ac-1662-4b74-97f4-5321a6455b0a,D05,LIRO,LIRO.AOS.buoy.c2,2018-07-02T13:50Z,2018-07-03T14:00Z,LIRO.C2.20180702,LIRO.C2.20180702.ALK,,support facility,ALK,6.34,21.5,0.16,150,Gran,final temp 22.9,jbuza,0.06,3.17,,,,20211222T005948Z,RELEASE-2022
0b937150-27d6-48f5-8dc9-57dda4ded73e,D05,LIRO,LIRO.AOS.buoy.c1,2018-08-06T15:45Z,2018-08-07T13:30Z,LIRO.C1.20180806,LIRO.C1.20180806.ALK,,support facility,ALK,6.31,19.5,0.16,150,Gran,final temp 21.4,jbuza,0.05,2.41,,,,20211222T021537Z,RELEASE-2022
463ccdc2-7b91-42e5-b61d-1127bb80a451,D05,LIRO,LIRO.AOS.buoy.c1,2018-08-06T15:45Z,2018-08-07T13:30Z,LIRO.C1.20180806,LIRO.C1.20180806.ANC,,support facility,ANC,6.32,19.1,0.16,150,Gran,final temp 20.7,jbuza,,,0.03,1.72,,20211222T021537Z,RELEASE-2022
6ef94f1f-ec08-49e1-802d-d891ecb534a3,D05,LIRO,LIRO.AOS.buoy.c1,2018-09-04T15:01Z,2018-09-05T16:00Z,LIRO.C1.20180904,LIRO.C1.20180904.ANC,,support facility,ANC,6.31,20.2,0.16,150,Gran,,hbeeler,,,0.04,2.17,,20211221T233736Z,RELEASE-2022
7c955be9-3c00-4ed5-b7f2-bff8955e5450,D05,LIRO,LIRO.AOS.buoy.c1,2018-09-04T15:01Z,2018-09-05T16:25Z,LIRO.C1.20180904,LIRO.C1.20180904.ALK,,support facility,ALK,6.34,20.6,0.16,150,Gran,,hbeeler,0.05,2.6,,,,20211221T233736Z,RELEASE-2022
58fc91b6-7438-413d-a87a-93ab3abffcfa,D05,LIRO,LIRO.AOS.buoy.c1,2018-10-01T14:32Z,2018-10-02T13:45Z,LIRO.C1.20181001,LIRO.C1.20181001.ANC,,support facility,ANC,6.28,17.2,0.16,150,Gran,final temp 18.6,jbuza,,,0.06,2.92,,20211221T224637Z,RELEASE-2022
acaed6f1-589d-4263-a99b-535ede658131,D05,LIRO,LIRO.AOS.buoy.c1,2018-10-01T14:32Z,2018-10-02T13:00Z,LIRO.C1.20181001,LIRO.C1.20181001.ALK,,support facility,ALK,6.26,17,0.16,150,Gran,18.2 c final temp,jbuza,0.06,2.87,,,,20211221T224637Z,RELEASE-2022
3ccb69fe-54fd-4b44-b609-a6a35a2dc1ac,D05,LIRO,LIRO.AOS.buoy.c0,2018-10-22T15:22Z,2018-10-22T07:00Z,LIRO.C0.20181022,LIRO.C0.20181022.ANC,,support facility,ANC,6.47,18.6,0.16,150,Gran,"",jbuza,,,0.05,2.37,,20211221T224637Z,RELEASE-2022
50fb3d7a-ce3c-41c1-9160-258dd1bbae2b,D05,LIRO,LIRO.AOS.buoy.c0,2018-10-22T15:22Z,2018-10-22T07:20Z,LIRO.C0.20181022,LIRO.C0.20181022.ALK,,support facility,ALK,6.31,19,0.16,150,Gran,"",jbuza,0.05,2.32,,,,20211221T224637Z,RELEASE-2022
3d205513-274b-4c34-9651-d7d64d487eed,D05,LIRO,LIRO.AOS.buoy.c0,2018-11-05T15:33Z,2018-11-05T08:00Z,LIRO.C0.20181105,LIRO.C0.20181105.ANC,,support facility,ANC,6.39,19.5,0.16,150,Gran,,jbuza,,,0.01,0.75,,20211221T233856Z,RELEASE-2022
49cecfe9-0a59-4f19-b3c1-66c0767bba4d,D05,LIRO,LIRO.AOS.buoy.c0,2018-11-05T15:33Z,2018-11-05T08:15Z,LIRO.C0.20181105,LIRO.C0.20181105.ALK,,support facility,ALK,6.32,20.8,0.16,150,Gran,,jbuza,0.02,1.07,,,,20211221T233856Z,RELEASE-2022
21db4a48-1416-4be8-bbe8-af443f08fd07,D05,LIRO,LIRO.AOS.buoy.c0,2019-01-22T17:16Z,2019-01-23T16:15Z,LIRO.C0.20190122,LIRO.C0.20190122.ANC,,support facility,ANC,6.3,16.8,0.16,150,Gran,,hbeeler@battelleecology.org,,,0.06,2.79,,20211221T202957Z,RELEASE-2022
eeaf9132-9ecb-4c10-b950-f6dd94f86306,D05,LIRO,LIRO.AOS.buoy.c0,2019-01-22T17:16Z,2019-01-23T16:40Z,LIRO.C0.20190122,LIRO.C0.20190122.ALK,,support facility,ALK,6.35,18.2,0.16,150,Gran,,hbeeler@battelleecology.org,0.06,2.91,,,,20211221T202957Z,RELEASE-2022
f10aef23-97c0-4089-973a-d3aca6a45a65,D05,LIRO,LIRO.AOS.buoy.c0,2019-02-05T18:20Z,2019-02-06T15:00Z,LIRO.C0.20190205,LIRO.C0.20190205.ANC,,support facility,ANC,6.39,18.9,0.16,150,Gran,,jbuza,,,0.06,2.86,,20211222T025648Z,RELEASE-2022
7dbfb9d0-b33a-465a-92c5-1e7ea90b3638,D05,LIRO,LIRO.AOS.buoy.c0,2019-02-05T18:20Z,2019-02-06T16:00Z,LIRO.C0.20190205,LIRO.C0.20190205.ALK,,support facility,ALK,6.4,20,0.16,150,Gran,,jbuza,0.04,1.95,,,,20211222T025648Z,RELEASE-2022
fe958060-2830-4bf2-8bc0-deea86563c6d,D05,LIRO,LIRO.AOS.buoy.c0,2019-03-05T20:16Z,2019-03-06T19:00Z,LIRO.C0.20190305,LIRO.C0.20190305.ANC,,support facility,ANC,6.51,19,0.16,150,Gran,,hbeeler,,,0.05,2.63,,20211222T034617Z,RELEASE-2022
437e2daa-a4b6-45d5-8145-e5e9040cb0dd,D05,LIRO,LIRO.AOS.buoy.c0,2019-03-05T20:16Z,2019-03-06T19:18Z,LIRO.C0.20190305,LIRO.C0.20190305.ALK,,support facility,ALK,6.02,19.2,0.16,150,Gran,,hbeeler,0.03,1.55,,,,20211222T034617Z,RELEASE-2022
8bbcb7b6-31bb-4955-bd1a-38e79a05e808,D05,LIRO,LIRO.AOS.buoy.c0,2019-04-30T16:10Z,2019-03-06T11:35Z,LIRO.C0.20190430,LIRO.C0.20190430.ANC,,support facility,ANC,6.22,18.5,0.16,150,Gran,,llocke,,,0.03,1.33,,20211222T022953Z,RELEASE-2022
65853baf-c6e1-4354-bcbf-db7a45bb5b90,D05,LIRO,LIRO.AOS.buoy.c0,2019-04-30T16:10Z,2019-04-30T10:05Z,LIRO.C0.20190430,LIRO.C0.20190430.ALK,,support facility,ALK,6.48,17.5,0.16,150,Gran,,hbeeler,0.04,1.76,,,,20211222T022953Z,RELEASE-2022
ddb1ad35-f081-4755-a067-f4f14a2eac0c,D05,LIRO,LIRO.AOS.buoy.c1,2019-05-13T16:55Z,2019-05-13T09:05Z,LIRO.C1.20190513,LIRO.C1.20190513.ALK,,support facility,ALK,6.46,20.3,0.16,150,Gran,,llocke,0.04,1.77,,,,20211222T021323Z,RELEASE-2022
08b284cd-6dcf-4980-af18-c74c39158d4a,D05,LIRO,LIRO.AOS.buoy.c1,2019-05-13T16:55Z,2019-05-13T20:25Z,LIRO.C1.20190513,LIRO.C1.20190513.ANC,,support facility,ANC,6.39,20.5,0.16,150,Gran,,llocke,,,0.03,1.36,,20211222T021323Z,RELEASE-2022
5fb76147-c97d-4580-a89e-31da98e43466,D05,LIRO,LIRO.AOS.buoy.c2,2019-05-13T17:06Z,2019-05-13T21:20Z,LIRO.C2.20190513,LIRO.C2.20190513.ALK,,support facility,ALK,6.11,20.3,0.16,150,Gran,,llocke,0.04,2,,,,20211222T021323Z,RELEASE-2022
62a7d5a2-3f68-4cbd-a310-926fd6053e30,D05,LIRO,LIRO.AOS.buoy.c2,2019-05-13T17:06Z,2019-05-13T20:51Z,LIRO.C2.20190513,LIRO.C2.20190513.ANC,,support facility,ANC,6.02,20.3,0.16,150,Gran,,llocke,,,0.04,1.78,,20211222T021323Z,RELEASE-2022
808c5eb8-d309-44b8-b893-b3f21d568dcf,D05,LIRO,LIRO.AOS.buoy.c1,2019-06-03T15:38Z,2019-06-04T14:03Z,LIRO.C1.20190603,LIRO.C1.20190603.ANC,,support facility,ANC,6.49,18.4,0.16,150,Gran,,llocke,,,0.05,2.29,,20211221T203724Z,RELEASE-2022
143a8d49-cf2c-4d38-83ea-c8054b78fdd8,D05,LIRO,LIRO.AOS.buoy.c1,2019-06-03T15:38Z,2019-06-04T13:40Z,LIRO.C1.20190603,LIRO.C1.20190603.ALK,,support facility,ALK,6.5,16.4,0.16,150,Gran,,llocke,0.04,1.91,,,,20211221T203724Z,RELEASE-2022
ec94fba4-41c4-431c-b473-7ee7c2528b0d,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09Z,2019-07-02T14:17Z,LIRO.C1.20190701,LIRO.C1.20190701.ANC,,support facility,ANC,8.43,19,0.16,150,Gran,,llocke,,,0.42,21.1,,20211221T221506Z,RELEASE-2022
75685160-190a-42c8-b75d-6237c213ca16,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09Z,2019-07-02T14:01Z,LIRO.C1.20190701,LIRO.C1.20190701.ALK,,support facility,ALK,6.38,17.7,0.16,150,Gran,,llocke,0.04,2.17,,,,20211221T221506Z,RELEASE-2022
998fd3d2-e9fe-4cc1-a32a-8e26b343cbaa,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35Z,2019-07-02T14:43Z,LIRO.C2.20190701,LIRO.C2.20190701.ALK,,support facility,ALK,5.9,20.3,0.16,150,Gran,,llocke,0.08,3.81,,,,20211221T221506Z,RELEASE-2022
9bdcec58-377b-431e-b7ed-73964e88f950,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35Z,2019-07-02T14:54Z,LIRO.C2.20190701,LIRO.C2.20190701.ANC,,support facility,ANC,5.88,21.3,0.16,150,Gran,,llocke,,,0.07,3.54,,20211221T221506Z,RELEASE-2022
7fb1328a-6807-447f-9391-683609e39920,D05,LIRO,LIRO.AOS.buoy.c1,2019-08-05T15:15Z,2019-08-05T19:00Z,LIRO.C1.20190805,LIRO.C1.20190805.ALK,,support facility,ALK,6.51,21.1,0.16,150,Gran,,llocke,0.06,2.79,,,,20211221T220453Z,RELEASE-2022
881e9123-8446-4ac3-9b8c-64891e286a60,D05,LIRO,LIRO.AOS.buoy.c1,2019-08-05T15:15Z,2019-08-05T19:30Z,LIRO.C1.20190805,LIRO.C1.20190805.ANC,,support facility,ANC,6.36,21.4,0.16,150,Gran,,llocke,,,0.05,2.66,,20211221T220453Z,RELEASE-2022
7bceb1e3-b878-440c-8853-d916d3057dd2,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,2019-09-05T14:38Z,LIRO.C1.20190904,LIRO.C1.20190904.ANC,,support facility,ANC,6.3,18.8,0.16,150,Gran,,schoofs,,,0.05,2.55,,20211222T005159Z,RELEASE-2022
049c1be1-deeb-455b-a487-ca4c809f7157,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,2019-09-05T14:20Z,LIRO.C1.20190904,LIRO.C1.20190904.ALK.REP2,,support facility,ALK,6.28,18.6,0.16,150,Gran,,schoofs,0.06,2.88,,,,20211222T005159Z,RELEASE-2022
b3c8a125-ec8a-486f-ac9f-38b4869a49e9,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,2019-09-05T14:08Z,LIRO.C1.20190904,LIRO.C1.20190904.ALK,,support facility,ALK,6.39,18.1,0.16,150,Gran,,schoofs,0.07,3.27,,,,20211222T005159Z,RELEASE-2022
8dd5ad63-2ff9-41ff-9f25-5423d47f7f49,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-30T15:43Z,2019-09-30T20:40Z,LIRO.C1.20190930,LIRO.C1.20190930.ALK,,support facility,ALK,6.25,17.8,0.16,150,Gran,,llocke,0.04,1.76,,,,20211222T005159Z,RELEASE-2022
efa3b32d-03bf-4f4f-a5f0-41d436dc0afc,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-30T15:43Z,2019-09-30T20:17Z,LIRO.C1.20190930,LIRO.C1.20190930.ANC,,support facility,ANC,6.46,21.3,0.16,150,Gran,,llocke,,,0.05,2.67,,20211222T005159Z,RELEASE-2022
1d87cec5-2f05-4559-b937-8a45422a4cfd,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,2019-10-22T07:50Z,LIRO.C1.20191022,LIRO.C1.20191022.ALK,,support facility,ALK,6.35,19.8,0.16,150,Gran,,llocke,0.05,2.52,,,,20211222T035033Z,RELEASE-2022
78332ae1-4572-4d6b-b7be-d370eb302bb3,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,2019-10-22T20:30Z,LIRO.C1.20191022,LIRO.C1.20191022.ANC.REP2,,support facility,ANC,6.27,20.8,0.16,150,Gran,,llocke,,,0.06,2.94,,20211222T035033Z,RELEASE-2022
b7608ad2-ac06-4865-b052-5b9b3dfe6569,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,2019-10-22T20:10Z,LIRO.C1.20191022,LIRO.C1.20191022.ANC,,support facility,ANC,6.31,21.1,0.16,150,Gran,,llocke,,,0.05,2.68,,20211222T035033Z,RELEASE-2022
3769dd4c-e037-4481-a03f-bff47fbd075d,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19Z,2019-11-04T19:26Z,LIRO.C0.20191104,LIRO.C0.20191104.ANC.REP2,,support facility,ANC,6.22,18.4,0.16,150,Gran,,llocke,,,0.05,2.59,,20211222T001318Z,RELEASE-2022
14d06219-a7a2-44df-92d5-ca4c82b79a05,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19Z,2019-11-04T19:00Z,LIRO.C0.20191104,LIRO.C0.20191104.ANC,,support facility,ANC,6.37,16.7,0.16,150,Gran,,llocke,,,0.06,2.81,,20211222T001318Z,RELEASE-2022
a7568d9e-927a-4163-b52a-15d8ba9f1941,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19Z,2019-11-04T20:10Z,LIRO.C0.20191104,LIRO.C0.20191104.ALK,,support facility,ALK,6.33,14.4,0.16,150,Gran,,llocke,0.05,2.68,,,,20211222T001318Z,RELEASE-2022
2575e9a3-c131-47fb-adc7-548c627d424a,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:40Z,2020-01-22T18:51Z,LIRO.C0.20200121,LIRO.C0.20200121.ALK,,support facility,ALK,6.31,16.4,0.16,150,Gran,,Aschoofs,0.07,3.29,,,,20211222T040546Z,PROVISIONAL
45f0094c-0348-4d5a-af4a-495ac553c906,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:40Z,2020-01-22T19:20Z,LIRO.C0.20200121,LIRO.C0.20200121.ANC,,support facility,ANC,6.11,17.2,0.16,150,Gran,,Aschoofs,,,0.06,2.99,,20211222T040546Z,PROVISIONAL
85f519ff-878b-4f65-96e0-bee5bf024a7b,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:35Z,2020-02-05T17:04Z,LIRO.C0.20200204,LIRO.C0.20200204.ANC,,support facility,ANC,5.96,16,0.16,150,Gran,,ASchoofs,,,0.06,2.91,,20211221T233738Z,PROVISIONAL
6497eb7f-6ea7-4217-ad72-9878b574fa0d,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:35Z,2020-02-05T16:42Z,LIRO.C0.20200204,LIRO.C0.20200204.ALK,,support facility,ALK,6.28,15.1,0.16,150,Gran,,ASchoofs,0.05,2.62,,,,20211221T233738Z,PROVISIONAL
1393b363-d431-435a-bb48-5d0c9c50716b,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T19:05Z,2020-03-04T16:35Z,LIRO.C0.20200303,LIRO.C0.20200303.ANC,,support facility,ANC,5.88,19.3,0.16,150,Gran,,Aschoofs,,,0.07,3.47,,20211222T030531Z,PROVISIONAL
7c956e30-2104-4f6d-9a4d-895f1f6e669d,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T19:05Z,2020-03-04T16:05Z,LIRO.C0.20200303,LIRO.C0.20200303.ALK,,support facility,ALK,5.91,17.6,0.16,150,Gran,,Aschoofs,0.05,2.55,,,,20211222T030531Z,PROVISIONAL
5db934a0-0fef-4d5d-92bb-f5285dc59c24,D05,LIRO,LIRO.AOS.buoy.c1,2020-06-29T16:03Z,2020-06-29T20:37Z,LIRO.C1.20200629,LIRO.C1.20200629.ALK,,support facility,ALK,6.38,21.6,0.16,150,Gran,,Welnetz,0.05,2.75,,,,20211221T215707Z,PROVISIONAL
25df58f2-e4bd-49d3-996d-76c434b2c35f,D05,LIRO,LIRO.AOS.buoy.c1,2020-08-03T15:39Z,2020-08-03T20:15Z,LIRO.C1.20200803,LIRO.C1.20200803.ANC,,support facility,ANC,6.27,20.9,0.16,150,Gran,,Welnetz,,,0.06,3.17,,20211222T035519Z,PROVISIONAL
2e6c69b2-b7ef-45ee-98c5-742011924759,D05,LIRO,LIRO.AOS.buoy.c1,2020-08-03T15:39Z,2020-08-03T20:48Z,LIRO.C1.20200803,LIRO.C1.20200803.ALK,,support facility,ALK,6.19,21.7,0.16,150,Gran,,Welnetz,0.07,3.54,,,,20211222T035519Z,PROVISIONAL
5d05c313-405b-4008-a4f3-1763b1243265,D05,LIRO,LIRO.AOS.buoy.c0,2021-02-02T19:25Z,2021-02-03T17:29Z,LIRO.C0.20210202,LIRO.C0.20210202.ALK,,support facility,ALK,6.31,19.9,0.16,150,Gran,,Schoofs@battelleecology.org,0.07,3.35,,,,20211221T212516Z,PROVISIONAL
392a3486-dbd6-4e22-909b-1f6c7dfe8f66,D05,LIRO,LIRO.AOS.buoy.c0,2021-02-02T19:25Z,2021-02-03T17:07Z,LIRO.C0.20210202,LIRO.C0.20210202.ANC,,support facility,ANC,6.3,19.3,0.16,150,Gran,,Schoofs@battelleecology.org,,,0.07,3.25,,20211221T212516Z,PROVISIONAL
81576e45-ff5d-40b4-88aa-250fd09fbd33,D05,LIRO,LIRO.AOS.buoy.c0,2021-03-02T19:05Z,2021-03-03T17:19Z,LIRO.C0.20210302,LIRO.C0.20210302.ANC,,support facility,ANC,6.38,22.2,0.16,150,Gran,"",schoofs@battelleecology.org,,,0.07,3.46,,20211221T225358Z,PROVISIONAL
cff17cb9-61ca-485e-8849-56b535c16db3,D05,LIRO,LIRO.AOS.buoy.c0,2021-03-02T19:05Z,2021-03-03T16:55Z,LIRO.C0.20210302,LIRO.C0.20210302.ALK,,support facility,ALK,6.42,21.9,0.16,150,Gran,pH increased after first increment of acid added,schoofs@battelleecology.org,0.08,3.83,,,,20211221T225358Z,PROVISIONAL
e79d359a-6a1f-42e8-aad3-1f5aabc8d0c0,D05,LIRO,LIRO.AOS.buoy.c1,2021-04-19T16:46Z,2021-04-19T21:43Z,LIRO.C1.20210419,LIRO.C1.20210419.ANC,,support facility,ANC,6.41,20.3,0.16,150,Gran,,stewartk@battelleecology.org,,,0.05,2.69,,20211221T211314Z,PROVISIONAL
bebe9404-1abd-4af0-b4be-cf8297505b7e,D05,LIRO,LIRO.AOS.buoy.c1,2021-04-19T16:46Z,2021-04-19T21:21Z,LIRO.C1.20210419,LIRO.C1.20210419.ALK,,support facility,ALK,6.4,18.7,0.16,150,Gran,,stewartk@battelleecology.org,0.06,2.8,,,,20211221T211314Z,PROVISIONAL
91fecd3d-16bd-4d9e-ae5c-3481098cec8d,D05,LIRO,LIRO.AOS.buoy.c2,2021-04-19T16:51Z,2021-04-19T22:23Z,LIRO.C2.20210419,LIRO.C2.20210419.ANC,,support facility,ANC,5.9,20.2,0.16,150,Gran,,stewartk@battelleecology.org,,,0.06,2.76,,20211221T211314Z,PROVISIONAL
a223941d-d6ac-4aea-b3a0-ca9940551504,D05,LIRO,LIRO.AOS.buoy.c2,2021-04-19T16:51Z,2021-04-19T22:05Z,LIRO.C2.20210419,LIRO.C2.20210419.ALK,,support facility,ALK,6,19.1,0.16,150,Gran,,stewartk@battelleecology.org,0.06,3.14,,,,20211221T211314Z,PROVISIONAL
ebcbbf4e-998c-4bab-99cc-8cdccc9f3ebe,D05,LIRO,LIRO.AOS.buoy.c1,2021-05-11T18:02Z,2021-05-12T16:50Z,LIRO.C1.20210511,LIRO.C1.20210511.ALK,,support facility,ALK,6.34,17.7,0.16,150,Gran,,schoofs@battelleecology.org,0.06,2.85,,,,20211221T205907Z,PROVISIONAL
50d9bdf2-30c2-4ae6-9188-abe53ccbdc0d,D05,LIRO,LIRO.AOS.buoy.c1,2021-05-11T18:02Z,2021-05-12T16:35Z,LIRO.C1.20210511,LIRO.C1.20210511.ANC,,support facility,ANC,6.37,18.4,0.16,150,Gran,,schoofs@battelleecology.org,,,0.05,2.67,,20211221T205907Z,PROVISIONAL
e49eed6d-12aa-4060-9078-87c43d8be9d9,D05,LIRO,LIRO.AOS.buoy.c2,2021-05-11T18:12Z,2021-05-12T16:55Z,LIRO.C2.20210511,LIRO.C2.20210511.ANC,,support facility,ANC,5.84,20.6,0.16,150,Gran,,schoofs@battelleecology.org,,,0.07,3.56,,20211221T205907Z,PROVISIONAL
54fe8833-d83a-4a62-9919-cb89acaf6ccf,D05,LIRO,LIRO.AOS.buoy.c2,2021-05-11T18:12Z,2021-05-12T17:23Z,LIRO.C2.20210511,LIRO.C2.20210511.ALK,,support facility,ALK,5.88,21.3,0.16,150,Gran,,schoofs@battelleecology.org,0.07,3.52,,,,20211221T205907Z,PROVISIONAL
