CharacteristicName,ResultMeasure.MeasureUnitCode,DetectionQuantitationLimitMeasure.MeasureUnitCode,Method_Id,ResultAnalyticalMethod.MethodName,USGSPCode,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,sampledate,ActivityStartTime.Time,ActivityEndDate,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,ResultSampleFractionText,ResultMeasureValue,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Obs_Id,State,Id_num,wqp_monitoringlocationname,wqp_providername,lagoslakeid,source_parameter,source_value,source_unit,detectionlimit_legacy,detectionlimit_unit_legacy,Conversion,Conversion_dl,Notes,ActivityRelativeDepthName,source_sampledepth,reported_depth,source_sampleposition,lagos_sampledepth,lagos_sampleposition,combined_name,event_id,variableid_lagos,limit_low,limit_high,variableshortname,lake_lat_decdeg,lake_lon_decdeg,neon_zoneid,exclude
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_8_0_20040525_0000,Field Msr/Obs,2004-05-25,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0008,NA,NA,NA,NA,NA,NA,NA,106200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106200,STORET,2004-05-25 07:00:00,NA,OR-1617293,OR,1617293,UPPER KLAMATH LAKE AT MID-LAKE NORTH,STORET,473584,Conductivity,106.2,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-05-25KLAMATHTRIBES_WQX-KL0008KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_9_0_20040525_0000,Field Msr/Obs,2004-05-25,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0009,NA,NA,NA,NA,NA,NA,NA,106700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106700,STORET,2004-05-25 07:00:00,NA,OR-1671756,OR,1671756,UPPER KLAMATH LAKE AT COON POINT,STORET,473584,Conductivity,106.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-05-25KLAMATHTRIBES_WQX-KL0009KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_10_0_20040525_0000,Field Msr/Obs,2004-05-25,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0010,NA,NA,NA,NA,NA,NA,NA,103300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103300,STORET,2004-05-25 07:00:00,NA,OR-1843843,OR,1843843,AGENCY LAKE SOUTH,STORET,474375,Conductivity,103.3,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-05-25KLAMATHTRIBES_WQX-KL0010KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_11_0_20040525_0000,Field Msr/Obs,2004-05-25,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0011,NA,NA,NA,NA,NA,NA,NA,107500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107500,STORET,2004-05-25 07:00:00,NA,OR-1723672,OR,1723672,AGENCY LAKE NORTH,STORET,474375,Conductivity,107.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-05-25KLAMATHTRIBES_WQX-KL0011KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_2_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0002,NA,NA,NA,NA,NA,NA,NA,101700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101700,STORET,2004-06-10 07:00:00,NA,OR-1671343,OR,1671343,UPPER KLAMATH LAKE AT PELICAN MARINA,STORET,473584,Conductivity,101.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0002KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_3_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0003,NA,NA,NA,NA,NA,NA,NA,99700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99700,STORET,2004-06-10 07:00:00,NA,OR-1605345,OR,1605345,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,STORET,473584,Conductivity,99.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0003KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_4_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0004,NA,NA,NA,NA,NA,NA,NA,101700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101700,STORET,2004-06-10 07:00:00,NA,OR-1758426,OR,1758426,UPPER KLAMATH LAKE AT WOCUS BAY,STORET,473584,Conductivity,101.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0004KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_5_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0005,NA,NA,NA,NA,NA,NA,NA,102700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102700,STORET,2004-06-10 07:00:00,NA,OR-1929728,OR,1929728,UPPER KLAMATH LAKE AT MID-LAKE,STORET,473584,Conductivity,102.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0005KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_6_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0006,NA,NA,NA,NA,NA,NA,NA,102300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102300,STORET,2004-06-10 07:00:00,NA,OR-1582831,OR,1582831,UPPER KLAMATH LAKE AT EAGLE RIDGE,STORET,473584,Conductivity,102.3,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0006KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_7_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0007,NA,NA,NA,NA,NA,NA,NA,102300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102300,STORET,2004-06-10 07:00:00,NA,OR-1705017,OR,1705017,UPPER KLAMATH LAKE AT SHOAL WATER BAY,STORET,473584,Conductivity,102.3,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0007KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_8_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0008,NA,NA,NA,NA,NA,NA,NA,102000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,STORET,2004-06-10 07:00:00,NA,OR-1704538,OR,1704538,UPPER KLAMATH LAKE AT MID-LAKE NORTH,STORET,473584,Conductivity,102,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0008KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_9_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0009,NA,NA,NA,NA,NA,NA,NA,102100,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102100,STORET,2004-06-10 07:00:00,NA,OR-1726457,OR,1726457,UPPER KLAMATH LAKE AT COON POINT,STORET,473584,Conductivity,102.1,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0009KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_10_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0010,NA,NA,NA,NA,NA,NA,NA,99200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99200,STORET,2004-06-10 07:00:00,NA,OR-1878976,OR,1878976,AGENCY LAKE SOUTH,STORET,474375,Conductivity,99.2,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0010KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_11_0_20040610_0000,Field Msr/Obs,2004-06-10,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0011,NA,NA,NA,NA,NA,NA,NA,101500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101500,STORET,2004-06-10 07:00:00,NA,OR-1700509,OR,1700509,AGENCY LAKE NORTH,STORET,474375,Conductivity,101.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-10KLAMATHTRIBES_WQX-KL0011KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,USEPA 120.1,NA,NA,21FLSUW,Suwannee River Water Management District (Florida),21FLSUW-24050749-06172004-0,Sample,2004-06-17,10:13:00,NA,1,m,NA,NA,NA,NA,NA,AMN,NA,21FLSUW-ALL020C1,NA,GRAB,GRAB,GRAB,Unknown,NA,Total,118000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.1,USEPA,NA,NA,NA,118000,STORET,2004-06-17 15:13:00,NA,FL-2941391,FL,2941391,ALLIGATOR LAKE N LOBE NW CORNER MID LAKE,STORET,214355,Specific conductance,118,mS/cm,NA,NA,1000,1000,EPA 120.1,NA,1,NA,SPECIFIED,1,SPECIFIED,Suwannee River Water Management District (Florida) NA,2004-06-1721FLSUW-ALL020C121FLSUW1,13,0,1000000,spcond_uscm,30.1645557401,-82.6306042015,neon_3,2
Conductivity,uS/cm,NA,USEPA 120.1,NA,NA,21FLSUW,Suwannee River Water Management District (Florida),21FLSUW-24050750-06172004-0,Sample,2004-06-17,09:01:00,NA,1,m,NA,NA,NA,NA,NA,AMN,NA,21FLSUW-ALL030C1,NA,GRAB,GRAB,GRAB,Unknown,NA,Total,67000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.1,USEPA,NA,NA,NA,67000,STORET,2004-06-17 14:01:00,NA,FL-2064038,FL,2064038,ALLIGATOR LAKE S LOBE SE OF RADIO TWR MID LAKE,STORET,214354,Specific conductance,67,mS/cm,NA,NA,1000,1000,EPA 120.1,NA,1,NA,SPECIFIED,1,SPECIFIED,Suwannee River Water Management District (Florida) NA,2004-06-1721FLSUW-ALL030C121FLSUW1,13,0,1000000,spcond_uscm,30.1569310319,-82.6351188788,neon_3,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_2_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0002,NA,NA,NA,NA,NA,NA,NA,110700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110700,STORET,2004-06-23 07:00:00,NA,OR-1752535,OR,1752535,UPPER KLAMATH LAKE AT PELICAN MARINA,STORET,473584,Conductivity,110.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0002KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_3_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0003,NA,NA,NA,NA,NA,NA,NA,109300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109300,STORET,2004-06-23 07:00:00,NA,OR-1544368,OR,1544368,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,STORET,473584,Conductivity,109.3,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0003KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_4_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0004,NA,NA,NA,NA,NA,NA,NA,109700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109700,STORET,2004-06-23 07:00:00,NA,OR-1609163,OR,1609163,UPPER KLAMATH LAKE AT WOCUS BAY,STORET,473584,Conductivity,109.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0004KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_5_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0005,NA,NA,NA,NA,NA,NA,NA,108600,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108600,STORET,2004-06-23 07:00:00,NA,OR-1801720,OR,1801720,UPPER KLAMATH LAKE AT MID-LAKE,STORET,473584,Conductivity,108.6,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0005KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_6_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0006,NA,NA,NA,NA,NA,NA,NA,109500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109500,STORET,2004-06-23 07:00:00,NA,OR-1635107,OR,1635107,UPPER KLAMATH LAKE AT EAGLE RIDGE,STORET,473584,Conductivity,109.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0006KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_7_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0007,NA,NA,NA,NA,NA,NA,NA,111500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111500,STORET,2004-06-23 07:00:00,NA,OR-1739718,OR,1739718,UPPER KLAMATH LAKE AT SHOAL WATER BAY,STORET,473584,Conductivity,111.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0007KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_8_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0008,NA,NA,NA,NA,NA,NA,NA,110100,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110100,STORET,2004-06-23 07:00:00,NA,OR-1648522,OR,1648522,UPPER KLAMATH LAKE AT MID-LAKE NORTH,STORET,473584,Conductivity,110.1,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0008KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_9_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0009,NA,NA,NA,NA,NA,NA,NA,109500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109500,STORET,2004-06-23 07:00:00,NA,OR-1745245,OR,1745245,UPPER KLAMATH LAKE AT COON POINT,STORET,473584,Conductivity,109.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0009KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_10_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0010,NA,NA,NA,NA,NA,NA,NA,118500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118500,STORET,2004-06-23 07:00:00,NA,OR-1788048,OR,1788048,AGENCY LAKE SOUTH,STORET,474375,Conductivity,118.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0010KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_11_0_20040623_0000,Field Msr/Obs,2004-06-23,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0011,NA,NA,NA,NA,NA,NA,NA,122600,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122600,STORET,2004-06-23 07:00:00,NA,OR-1958811,OR,1958811,AGENCY LAKE NORTH,STORET,474375,Conductivity,122.6,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-06-23KLAMATHTRIBES_WQX-KL0011KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_2_0_20040708_0000,Field Msr/Obs,2004-07-08,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0002,NA,NA,NA,NA,NA,NA,NA,107700,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107700,STORET,2004-07-08 07:00:00,NA,OR-1809101,OR,1809101,UPPER KLAMATH LAKE AT PELICAN MARINA,STORET,473584,Conductivity,107.7,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2004-07-08KLAMATHTRIBES_WQX-KL0002KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
