Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
OR-706752,474375,2006-05-24,NA,Klamath Tribes,Conductivity,Conductivity,105600,105.6,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-709423,474375,2006-05-24,NA,Klamath Tribes,Conductivity,Conductivity,103900,103.9,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-68620,128958,2006-05-31,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,104000,104,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-96230,58196,2006-05-31,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,115000,115,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
MA-96455,49905,2006-06-05,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,181000,181,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-81071,131060,2006-06-05,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,149000,149,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
MA-91293,1998,2006-06-05,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,140000,140,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
MA-108497,84181,2006-06-06,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,190000,190,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
OR-729443,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,102000,102,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-754209,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,100900,100.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-691487,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,100300,100.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-690930,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,101600,101.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-910644,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,100300,100.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-721345,473584,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,100200,100.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-695101,474375,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,103000,103,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-800754,474375,2006-06-07,NA,Klamath Tribes,Conductivity,Conductivity,133300,133.3,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-114484,128958,2006-06-12,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,108000,108,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-114926,58196,2006-06-12,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,114000,114,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
OR-738962,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,101000,101,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-900096,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,101700,101.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-808052,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,103600,103.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-797001,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,103000,103,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-927116,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,103300,103.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-737539,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,103200,103.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-713089,473584,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,103100,103.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-783259,474375,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,124400,124.4,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-751893,474375,2006-06-21,NA,Klamath Tribes,Conductivity,Conductivity,126400,126.4,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-125859,126759,2006-06-22,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,151000,151,mS/cm,1000,NA,"NA NA",NA,NA,Joe Martin Lake
MA-89052,84181,2006-06-27,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,169000,169,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
FL-2554640,206550,2006-06-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,743200,0.7432,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-3320858,206550,2006-06-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,744000,0.744,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-3659644,206550,2006-06-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,746900,0.7469,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-3589458,206550,2006-06-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,770900,0.7709,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
MA-108180,49905,2006-06-28,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,144000,144,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-108024,131060,2006-06-28,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,135000,135,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
FL-3304563,203153,2006-06-28,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,306800,0.3068,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Chautauqua
FL-1527998,206601,2006-06-28,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,354300,0.3543,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Alligator Lake
MA-103111,58196,2006-06-29,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,106000,106,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
MA-103099,1998,2006-06-29,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,130000,130,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
MA-111583,84181,2006-07-05,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,180000,180,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-105990,131060,2006-07-05,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,138000,138,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
OR-754453,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,105000,105,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-709555,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,104000,104,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-799874,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,110500,110.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-733590,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,104800,104.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-814559,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,105200,105.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-809969,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,105800,105.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-937323,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,104800,104.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-730169,473584,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,105900,105.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-774210,474375,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,107400,107.4,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-808309,474375,2006-07-05,NA,Klamath Tribes,Conductivity,Conductivity,114400,114.4,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-103630,49905,2006-07-07,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,148000,148,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-65645,58196,2006-07-09,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,108000,108,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
FL-3374727,205355,2006-07-10,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,684100,0.6841,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Seminole
MA-104888,84181,2006-07-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,179000,179,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-96626,49905,2006-07-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,144000,144,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-109489,131060,2006-07-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,145000,145,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
MA-108052,1998,2006-07-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,136000,136,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
MA-111664,53129,2006-07-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,135000,135,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Snow Pond
OR-775779,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,103300,103.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-917841,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,104400,104.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-719056,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,109400,109.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-758620,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,106000,106,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-913144,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,105000,105,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-775309,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,116000,116,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-863796,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,108300,108.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-845178,473584,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,114200,114.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-748810,474375,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,111400,111.4,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-731711,474375,2006-07-18,NA,Klamath Tribes,Conductivity,Conductivity,106800,106.8,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-111329,128958,2006-07-25,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,121000,121,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-106775,58196,2006-07-25,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,123000,123,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
FL-2985698,203153,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,292600,0.2926,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Chautauqua
FL-2366117,206601,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,306200,0.3062,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Alligator Lake
FL-2386820,206550,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,811300,0.8113,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-2661654,206550,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,729400,0.7294,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-2370846,206550,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,726000,0.726,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
FL-3674867,206550,2006-07-27,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,732800,0.7328,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Tarpon
MA-111867,49905,2006-07-31,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,146000,146,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-43337,131060,2006-07-31,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,149000,149,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
OR-860695,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,110700,110.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-763657,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,104000,104,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-791227,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,114900,114.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-879224,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,113500,113.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-784613,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,111600,111.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-693258,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,110700,110.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-946645,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,106300,106.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-739931,473584,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,107500,107.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-796693,474375,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,116300,116.3,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-813346,474375,2006-07-31,NA,Klamath Tribes,Conductivity,Conductivity,114600,114.6,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-108155,84181,2006-08-01,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,181000,181,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-86059,1998,2006-08-01,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,147000,147,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
MA-113373,128958,2006-08-07,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,115000,115,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-113431,58196,2006-08-07,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,118000,118,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
FL-3218341,205355,2006-08-07,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,670700,0.6707,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Seminole
MN-189874,126759,2006-08-08,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,144000,144,mS/cm,1000,NA,"NA NA",NA,NA,Joe Martin Lake
MN-3985062,55226,2006-08-09,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,113000,113,mS/cm,1000,NA,"NA NA",NA,NA,Deadfish Lake
MN-3966177,31198,2006-08-09,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,102000,102,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (South Basin)
MN-3977584,31198,2006-08-10,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,101000,101,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (North Basin)
MA-113816,84181,2006-08-14,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,182000,182,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-113453,49905,2006-08-14,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,153000,153,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-95857,24816,2006-08-14,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,150000,150,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Higgins Pond
MA-108120,107803,2006-08-14,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,128000,128,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Slough Pond
MA-95958,48867,2006-08-14,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,158000,158,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Williams Pond
OR-707239,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,109500,109.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-745502,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,108500,108.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-689799,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,118400,118.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-769185,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,108200,108.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-719710,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,109500,109.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-811370,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,111000,111,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-731923,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,111300,111.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-761179,473584,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,110300,110.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-791854,474375,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,118500,118.5,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-792070,474375,2006-08-15,NA,Klamath Tribes,Conductivity,Conductivity,109900,109.9,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-115055,58196,2006-08-16,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,115000,115,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
MA-111363,32145,2006-08-16,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,101000,101,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Northeast Pond
MA-99591,128958,2006-08-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,116000,116,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-96255,87313,2006-08-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,172000,172,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Horseleech Pond
MA-113409,88380,2006-08-17,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,131000,131,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Round Pond Eastham
MA-113342,131060,2006-08-18,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,152000,152,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
MA-97824,1998,2006-08-18,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,137000,137,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
OR-856874,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,108300,108.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-729621,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,107600,107.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-891566,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,110900,110.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-830131,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,108100,108.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-832169,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,116400,116.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-739960,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,111800,111.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-806905,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,107600,107.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-726610,473584,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,107200,107.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-786301,474375,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,115500,115.5,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-780939,474375,2006-08-29,NA,Klamath Tribes,Conductivity,Conductivity,111000,111,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MA-115070,84181,2006-08-30,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,202000,202,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-107809,49905,2006-08-30,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,149000,149,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
MA-94429,131060,2006-08-30,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,151000,151,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Herring Pond
MA-105134,1998,2006-08-30,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,142000,142,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Ryder Pond
FL-2630302,203153,2006-09-06,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,269400,0.2694,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Lake Chautauqua
FL-2155708,206601,2006-09-06,NA,Pinellas County Dept. of Environmental Management (Florida),Conductivity,Specific conductance,302800,0.3028,mho/cm,1000000,NA,21FLPDEM FT 1000,NA,NA,Alligator Lake
MA-109668,128958,2006-09-07,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,105000,105,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Duck Pond Wellfleet
MA-111318,58196,2006-09-07,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,116000,116,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Wellfleet
MA-111701,84181,2006-09-12,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,229000,229,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Great Pond Truro
MA-101282,49905,2006-09-12,NA,National Park Service Water Resources Division,Conductivity,Specific conductance,151000,151,mS/cm,1000,500000,11NPSWRD_WQX NPS_YSI6820,NA,NA,Gull Pond
OR-853595,473584,2006-09-12,NA,Klamath Tribes,Conductivity,Conductivity,109400,109.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-894937,473584,2006-09-12,NA,Klamath Tribes,Conductivity,Conductivity,111000,111,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-812586,473584,2006-09-12,NA,Klamath Tribes,Conductivity,Conductivity,115600,115.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
