Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
FL-2335997,184266,2010-12-02,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-1.51487,-1.51487,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-2843606,184266,2010-12-02,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-0.4789,-.4789,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
WA-165523,471485,2010-12-07,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",170,0.17,mg/l,1000,50,USGS AKP01,USGS WRI 03-4174,LabSampleID: 280-10695-5,"HYPOLIMNION-LAKE TAPPS NR BONNEY LAKE, WA SITE 6"
WA-180532,471485,2010-12-07,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Nitrogen, total dissolved","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",260,0.26,mg/l,1000,50,USGS CL063,USGS WRI 03-4174,LabSampleID: 280-10695-5,"HYPOLIMNION-LAKE TAPPS NR BONNEY LAKE, WA SITE 6"
FL-1565895,189775,2011-01-04,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,4.24347,4.24347,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Canal entrance to Lake Beauclair
FL-1712238,189775,2011-01-04,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,1.3152,1.3152,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Canal entrance to Lake Beauclair
FL-1876810,184266,2011-01-04,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,4.47203,4.47203,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-2248771,184266,2011-01-04,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,2.87556,2.87556,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
NV-39221,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,270,0.27,mg/l as N,1000,50,USGS KJ002,USGS OF 00-170,"L-0180018 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-39222,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,160,0.16,mg/l as N,1000,50,USGS KJ008,USGS OF 00-170,"L-0180018 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-36996,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,270,0.27,mg/l as N,1000,50,USGS KJ002,USGS OF 00-170,"L-0180019 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-33479,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,150,0.15,mg/l as N,1000,50,USGS KJ008,USGS OF 00-170,"L-0180019 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-41538,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,310,0.31,mg/l as N,1000,50,USGS KJ002,USGS OF 00-170,"L-0180020 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-56764,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,160,0.16,mg/l as N,1000,50,USGS KJ008,USGS OF 00-170,"L-0180020 Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-61159,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,310,0.31,mg/l as N,1000,50,USGS KJ002,USGS OF 00-170,"L-0180017 X = Btl type not on any btls   Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-41613,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,180,0.18,mg/l as N,1000,50,USGS KJ008,USGS OF 00-170,"L-0180017 X = Btl type not on any btls   Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-35993,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,6,0.006,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36","L-0180016 X = Btl type not on any btls   Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-38140,453751,2011-01-08,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Phosphorus, total dissolved",Phosphorus,4,0.004,mg/l as P,1000,3,USGS CL020,NA,"L-0180016 X = Btl type not on any btls   Received January 15, 2011","LAKE MEAD 9.4 NR ECHO BAY, NV"
NV-37770,453751,2011-01-15,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,6,0.006,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36",L-0210041 X = Need to add btl type on samples,"LAKE MEAD 2.0 NR MIDDLE POINT, NV"
NV-35622,453751,2011-01-15,U.S. Geological Survey-Water Resources Discipline,USGS Nevada Water Science Center,"Phosphorus, total",Phosphorus,4,0.004,mg/l as P,1000,4,USGS CL021,NA,L-0210041 X = Need to add btl type on samples,"LAKE MEAD 2.0 NR MIDDLE POINT, NV"
FL-878131,184266,2011-01-19,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,3.59185,3.59185,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-1796440,184266,2011-01-19,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,2.21294,2.21294,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-1654811,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,3.10757,3.10757,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-1293735,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,0.01201,.01201,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-2548844,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-3.10537,-3.10537,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-1773245,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-0.69947,-.69947,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-1475864,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,2.37152,2.37152,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-1747358,184266,2011-02-03,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,1.06766,1.06766,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-1766290,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,5.86927,5.86927,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-2114554,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,3.02318,3.02318,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-1450873,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-3.74335,-3.74335,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-2856294,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-0.41283,-.41283,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA NORTH
FL-1660849,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,5.84728,5.84728,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-1965545,184266,2011-03-02,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,2.01523,2.01523,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-638420,184266,2011-03-16,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,4.68506,4.68506,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-776002,184266,2011-03-16,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,2.74262,2.74262,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
MN-484113,1045,2011-03-16,USGS - Minnesota Water Science Center,USGS Minnesota Water Science Center,"Phosphorus, total",Phosphorus,11,0.011,mg/l as P,1000,4,USGS CL021,NA,"A-0770105 TPCN Filter A: 200mL, Filter B: 200mL, Filter C: 200mL","ELK LAKE, SOUTH END, NEAR HUBBARD, MN"
MN-487255,1045,2011-03-16,USGS - Minnesota Water Science Center,USGS Minnesota Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.020,mg/l as P,1000,3,USGS CL020,NA,"A-0770105 TPCN Filter A: 200mL, Filter B: 200mL, Filter C: 200mL","ELK LAKE, SOUTH END, NEAR HUBBARD, MN"
WA-240571,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,5,5,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,Spokane Arm -upstream of confluence with Blue Creek
WA-222852,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,Spokane Arm -upstream of confluence with Blue Creek
WA-243594,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,4,4,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,Spokane Arm -upstream of confluence with Blue Creek
WA-229877,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,Spokane Arm -upstream of confluence with Blue Creek
WA-200482,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,5,5,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = bottom,Spokane Arm -upstream of confluence with Blue Creek
WA-193498,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = bottom,Spokane Arm -upstream of confluence with Blue Creek
WA-242102,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,3,3,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-232955,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-271514,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,5,5,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-199652,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-256534,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,3,3,ng/l,1,3,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = bottom,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-218739,459827,2011-03-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = bottom,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
FL-1064770,192303,2011-03-30,21FLSJWM,St.  Johns River Water Management District,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,14.1,.0141,mg/l,1000,40,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Lake Ola; center
FL-1178404,192303,2011-03-30,21FLSJWM,St.  Johns River Water Management District,"Phosphorus, total",Phosphate-phosphorus,7.2,.0072,mg/l,1000,40,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Lake Ola; center
WA-200167,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,4,4,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-221518,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-268961,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,4,4,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-239126,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-224302,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,4,4,ng/l,1,1,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = bottom,Spokane Arm -downstream of confluence with Blue Creek
WA-238815,459827,2011-03-30,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = bottom,Spokane Arm -downstream of confluence with Blue Creek
FL-1043726,189775,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-3.00204,-3.00204,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Canal entrance to Lake Beauclair
FL-982915,189775,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-1.93861,-1.93861,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Canal entrance to Lake Beauclair
FL-799236,184266,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,6.26826,6.26826,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-863019,184266,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,3.48022,3.48022,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-735592,184266,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-3.88909,-3.88909,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
FL-1112346,184266,2011-04-06,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-0.24215,-.24215,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,Lk Apopka east of Apopka Spg mouth of Gourd
OR-740071,474253,2011-04-12,NA,California State Water Resources Control Board,"Nitrogen, total",Nitrogen,920,0.92,mg/l,1000,NA,CEDEN 4056,NA,NA,J.C. Boyle Reservoir (RM 224.78; Baseline)
OR-859085,474253,2011-04-12,NA,California State Water Resources Control Board,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,2610,2.61,mg/l,1000,NA,CEDEN 18,NA,NA,J.C. Boyle Reservoir (RM 224.78; Baseline)
CO-510641,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,7,0.007,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36",NA,PUEBLO RESERVOIR SITE 5C
CO-510640,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, total dissolved",Phosphorus,3,0.003,mg/l as P,1000,3,USGS CL020,NA,NA,PUEBLO RESERVOIR SITE 5C
CO-281238,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,8,0.008,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36",NA,PUEBLO RESERVOIR SITE 5C
CO-281237,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, total dissolved",Phosphorus,3,0.003,mg/l as P,1000,3,USGS CL020,NA,NA,PUEBLO RESERVOIR SITE 5C
CO-351081,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,8,0.008,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36",NA,PUEBLO RESERVOIR SITE 7B
CO-351080,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, total dissolved",Phosphorus,4,0.004,mg/l as P,1000,3,USGS CL020,NA,NA,PUEBLO RESERVOIR SITE 7B
CO-381557,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,8,0.008,mg/l as P,1000,4,USGS PHM01,"Anal Chim Acta, 1962, v 27, p 31-36",NA,PUEBLO RESERVOIR SITE 7B
CO-381556,376378,2011-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Phosphorus, total dissolved",Phosphorus,3,0.003,mg/l as P,1000,3,USGS CL020,NA,NA,PUEBLO RESERVOIR SITE 7B
WA-232523,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2.1,2.1,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,Spokane Arm -upstream of confluence with Blue Creek
WA-245658,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,Spokane Arm -upstream of confluence with Blue Creek
WA-200745,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2.1,2.1,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,Spokane Arm -upstream of confluence with Blue Creek
WA-266305,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,Spokane Arm -upstream of confluence with Blue Creek
WA-269657,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2.2,2.2,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = bottom,Spokane Arm -upstream of confluence with Blue Creek
WA-235152,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = bottom,Spokane Arm -upstream of confluence with Blue Creek
WA-210923,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2,2,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-248824,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-262512,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2,2,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-204032,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-262249,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,2,2,ng/l,1,0.2,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = bottom,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-210030,459827,2011-04-28,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = bottom,"Spokane Arm -potential discharge location, adjacent to confluent with Blue Creek"
WA-246786,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Arsenic, dissolved",Arsenic,1.3,0.0013,mg/l,1000,2,USEPA 200.8,https://www.nemi.gov/methods/method_summary/4665/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-270516,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Arsenic, total",Arsenic,0.5,0.0005,mg/l,1000,0.5,USEPA 200.8,https://www.nemi.gov/methods/method_summary/4665/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-224936,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,3,3,ng/l,1,3,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-207763,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = top,Spokane Arm -downstream of confluence with Blue Creek
WA-214698,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Arsenic, dissolved",Arsenic,1.4,0.0014,mg/l,1000,2,USEPA 200.8,https://www.nemi.gov/methods/method_summary/4665/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-270264,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Arsenic, total",Arsenic,0.9,0.0009,mg/l,1000,2,USEPA 200.8,https://www.nemi.gov/methods/method_summary/4665/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-271330,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total",Mercury,3,3,ng/l,1,3,USEPA 1631,https://www.nemi.gov/methods/method_summary/9628/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-233214,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Mercury, total dissolved",Mercury,200,0.0002,mg/l,1000000,200,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,depth class = middle,Spokane Arm -downstream of confluence with Blue Creek
WA-247624,459827,2011-04-29,WME for Dawn Mining Co. / Newmont USA Ltd.,Midnite Mine Environmental Data,"Arsenic, dissolved",Arsenic,1.3,0.0013,mg/l,1000,2,USEPA 200.8,https://www.nemi.gov/methods/method_summary/4665/,depth class = bottom,Spokane Arm -downstream of confluence with Blue Creek
